decision	reviewed_id	baseline_ids	baseline_sha256	form	reason	reviewer	review_date	review_source_sha256
accepted	section_17_third_sermon_sentence_084	section_17_third_sermon_sentence_084	0ac0da5ab97c6dd607e1574e082e3f6b9c9f40aa99542a205b7baf7515d2abf8	Oedan, sja Deos o gagil o tamau, Deos o gagil ta sjiem, ṣo-o Deos o gagil ta Auchar-ech, ja natorroa-da bo'o mini allipa natorroa Deos-ṣar?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_085	section_17_third_sermon_sentence_085	67aec119bbc70ff218723b8b5be1360bcc8dfc2820046db43b8363ec40f75aa6	Pa, natta-da Deos ma-akammichiṣar.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_086	section_17_third_sermon_sentence_086	97ddfca28eafc9c51db80ac398c065f5169c0aef168a28db0953ba7aec8f52aa	Gagil-na, sja o tamau maunis a ḡa o Deos, maunis a airab, maunis a barra, maunis a chachimit, alli maibas ta sjiem, ja ta Aucharech, alla papaga natorroa Deosṣar: pagaga o pia chaddai, inau natorroa-da bo'o micho rorró-no paga natta-da ḡa o Deos, natta-da airab, natta-da barra, ṣo-o natta-da chachimit.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_087	section_17_third_sermon_sentence_087	ca50c580bb2bc5ae7f545391d2496103cff19d099cfd1e973a464fe2717b181f	Marummo ḡa o Deos inni o tamau, marummo ḡa o Deos inni ta sjiem, ṣo-o marummo ḡa o Deos inni ta Auchar-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_088	section_17_third_sermon_sentence_088	74ad82f2cd871d5cae270cce7d3309389a89a7465e04497464c26003b5fc0ffb	Maunionis natorroa boa inni ḡa o Deos, allipa natorroa Deos-ṣar.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_089	section_17_third_sermon_sentence_089	a55d18e5f107fac1f59da0b586a223521c1679a95d219a6cf401b5244e6a654a	Maunis a boa tamau, o ai pausjiem.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_090	section_17_third_sermon_sentence_090	75b5f43cad4d48b3b94ee0a7e06e13bb9841e532523ee322aa9c304e45ca159e	Maunis a boa ta sjiem, o ai ausjimen.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_091	section_17_third_sermon_sentence_091	e23f65d68e593abd0c3b16338a9af899c5e2fa319f6e76f339c5d4a0db640611	Maunis a boa ta Auchar-ech, o ai ṣoss'innai o tamau, ṣo-o ta sjiem.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_092	section_17_third_sermon_sentence_092	a4d8ef1d9e3ec1d7dec0f0b466ab93d915c86ab2ced0bea6c9647bc06b1011ed	Alli maunis a Deos o tamau, alli maunis a Deos ta sjiem, alli maunis a Deos ta Auchar-ech, inau nattorroa bo'o micho rorró-no machon-ṣar inni natta-da ḡa o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_093	section_17_third_sermon_sentence_093	19d55e54adb1bbb95eb0ac46f0fd93e9115880bc9f023b9f2e87b4b130affe42	Tamau machon-ṣar inni ta sjiem, ṣo-o inni ta Auchar-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_094	section_17_third_sermon_sentence_094	7c5c18a3d90dc6635617cb7f4f981c8f972d75f1684d38d7905c5ca6b1f07898	Ta sjiem, a ta Auchar-ech machon-ṣar inni tamau.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_095	section_17_third_sermon_sentence_095	36af80af67b07e345893c76a34e09b246ae54049b4c37aaeab3c492e0ef6d86d	Acho pinab'ina moeda naan o tamau, a ta sjiem alanni innai Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_096	section_17_third_sermon_sentence_096	7a734aedd8dfdc6f6bb8595c034bcdd2ee7fb08a8d9b2d6f90bd1d0e25cea9a0	Matalam makakki a marmimi joa tsjes, moeda pausjiem ta Deos, ja naan o tamau, ta sjiem makkesjap icho, ja podda, ja paga ṣini-ṣar?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_097	section_17_third_sermon_sentence_097	c96f7c4ca1a11bfa75cbe9b7bb44aedec7a1f5076439b37f750e64a8449ba269	Mai, abá, alla maunionis choa pausjiem.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_098	section_17_third_sermon_sentence_098	b816387d78c46ed86eacdf0a47df91b0136d57a79f395992fdacfe85de2259ab	Alli pausjiem o tamau choa sjiem maibas o babosa, alli podda maibas ṣini o cho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_099	section_17_third_sermon_sentence_099	07c7f809edfbc968c730b2400389f9a6d8f20bf3d69b35a5f6b92a7ec36739b0	Ta sjiem a ta Auchar-ech ṣoss'innai icho-ṣar, maibas o to chumpod innai chuppod.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_100	section_17_third_sermon_sentence_100	029e5d8e61390b033a415bfac9516b67435717903e889bf7cf8d3c8f5314a4f3	Torroa ṣaan alli tummaap o auchos o atil o boesum o mini o ma-acharrieb, mai, alla moa maso maba, na-a mamarach o tatschier innai sijsja ṣo-o tsjes-oë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_101	section_17_third_sermon_sentence_101	ad5fb884b4f58f614c2986f39d9c32d58c6fcf623fae0df5ffb89ec35173a6c7	Inni zijsja, paga natorroa tuppo-no mini, aṣiel o zijsja, rará, ṣo-o tadach: inni tsjes paga ṣaan, airab a tattuppa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_102	section_17_third_sermon_sentence_102	81e8e1baea266c2ad22934c3139ebbfb87bb4ff16b935de29b26b672eead9d1c	Maibas paga natta-da zijsja, ṣo-o natta-da tsjes inni babosa, ṣo-o inni zijsja, inni tsjes maunis natorroa tuppo, masini paga nattaṣar a Deos, ṣo-o inni ḡa o Deos natorroa maaunionis a boa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_103	section_17_third_sermon_sentence_103	b108f2592b793e2873931bac8fb04b4240b0adb4e271aad948147e416f119d4f	Maibas o aṣiel o zijsja ṣo-o rara ṣoss'innai, zijsja, ṣaan a airab innai tsjes, ṣo-o alli riballen, machon-ṣar inni zijsa-da, inni tsjes-oë, masini-ṣar ta sjiem, ta Auchar-ech rorró-no ṣoss'innai o tamau, ṣo-o alli riballen innai choa boa, machon-ṣar taulaulan inni icho-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_104	section_17_third_sermon_sentence_104	140ab66b72a4af81b7b1df7c2cf8461c504fcef557be8899f96e748a04c04701	Maibas o zijsja, aṣiel o zijsja, ṣo-o rará rorró-no paga nattada ḡá, masini-ṣar o tamau, ta sjiem, ṣo-o ta Auchar-ech rorró-no paga natta-da ḡá o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_105	section_17_third_sermon_sentence_105	2ce4134af5ee7261b043329405af6fc1283b0ac239ac63212055ec7555460385	Maibas o zijsja alli pinaga tinnaam o choa rará ṣo-o tadach, kapinaga ṣo-o inerien-ṣar maibas-ṣar a rorró aichoies, masiniṣar Deos o tamau alli pinaḡá, pa choa sjiem, pa ta Auchar-ech, alli pinaḡá tinnaam o choa sjiem a ta Auchar-ech, kapinaḡa taulaulan maibas-ṣar a rorró decho-noë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_106	section_17_third_sermon_sentence_106	af2e6a668309adc6d4bb7b48adccc07e84cb38a3605526f75c1a60aa8d22d89b	Mai, pagatomma maibas-ṣar a rorró dechoa, o tamau paga bo'o pesasa, ta sjiem kanarroa-da boa, ta Auchar-ech kanatorroa-da boa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_107	section_17_third_sermon_sentence_107	a6f3d6f71ff6395c1973a1a08f304d9dd7410ec3ba47c86567537d74d4ce7202	O tamau paga bo'o pesasa, inau choa pausjiem, ṣo-o makkesjap icho naan o tamau, inau pausjiem o gagil, ṣo-o pattonan o ausjimen ai choa maunis, cho'aukattan, choa natta-ṣar a binoddada sjiem.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_108	section_17_third_sermon_sentence_108	45e76e615d564519d4c25c2cf69e300161e11e352aca0742175e5cccd848259d	Masini-ṣar Deos o gagil pinab'o choa boa, ṣo-o pattillo torro pittau o gagil o choa ranied, alla poetautat inni choa boa inauchus o pia natorroa-da tuppo, ṣo-o inipaba, alla gagil paga ta Deos, alla Deos o gagil alli boddo maso paga a natta-da ma-akammichi-ṣar, ṣo-o tomm'ija Deos o gagil o ai.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_109	section_17_third_sermon_sentence_109	6273f11c9dfbabe112187467a19f5118505f4d5de151f8365c3761526571ced8	Na-a pinait'o Airien o boesum, o ta, a abas innai choa maunis o tataap.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_110	section_17_third_sermon_sentence_110	a7b2cbe66738730be9c72362856281d6ce1f9cf015594b2ebbbf1e1dded8e8a3	Attonannan-ṣar inni atite o azjies ta Deos: choa naan o gagil, maibas maunis pattonan o choa boa, paga ta Jehova, micho-ṣar a pattite, natta-da ḡa ja boa, o ai pinaḡa, paga, ṣo-o machon-ṣar taulaulan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_111	section_17_third_sermon_sentence_111	0f69c6d54aedb96bd9189dd15b6121a168d0118879a49a8caaf8a7c4633de02a	Mai, ṣabanno imoa mit'o abas, o ta, o boesum, o zijsja, o tapos cho'a-lá, hai maṣarraṣarr'o baak-ṣar maibas o binnan, ja loan, i-álla o barr'o Airien-oë, i-álla o choa ṣaan, a aba matoto inni tataap o mini talcho a mato, a ma-atasso.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_112	section_17_third_sermon_sentence_112	397d5b44e6294d4ce46c472e33f1c79a328b79b2d446103ab0f40acdf86ef4fd	Ṣabanno marach o binnan, o tsi o abas, o inochan de bonna, hai poach i ta Deos-oë, aukáttana ma-áṣosono ai, maibas moa maukat o choa aṣosó, ṣo-alla o choa naan, adassa o joa tsjes, o joa ranied o cho'al-ál, a tataap o rió: ja Deos o gagil alli boddo maso paga a natta-da ma-akammichi-ṣar?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_113	section_17_third_sermon_sentence_113	f435e3e98ce8d052d0f0d9e395e961d2640068fb16093f8aaf31bf596d8a5d4c	Mai, e-ílla-na, depa molappa joa tsjes, hai ummior o Deos o baak.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_114	section_17_third_sermon_sentence_114	7df12a8776f21f3f0948bd622b0e97380df5d5bbd2af81d1a5cb91ddb622622b	Hai poetat inni haibos, inni Adam.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_115	section_17_third_sermon_sentence_115	5055ab96b5c6ca41e934b959138f682b201dd19de18113f002b0a7e6e1429220	Hai paan o roman a Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_116	section_17_third_sermon_sentence_116	1770958ec6ff1c4c556b161cc115524b810fcf4f268be05a42241751695a8166	Hai pe'o adás, kamaunis a Deos o gagil, decho-noë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_117	section_17_third_sermon_sentence_117	1e1920239d99ec842e9bfe54d52f4126db7ce4d03cc1bb5b11f8da8b2cae8211	Mauchus makarrichi o kakossi o micho ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_118	section_17_third_sermon_sentence_118	06c8d69640f4742be63a49b15d7ea28ea57e9254971173c2d66a2df5496b9212	Paḡaḡa mamabó-no atéa, sja alli machi'o gagil, sja machon-ṣar imoa mikkap i haibos-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_119	section_17_third_sermon_sentence_119	4dbd2fc45c3a2dd6926d62673fad884aea4289d8a7ad7f00f8816dced994a5c8	Mai, itiss'o rapies ai innai joa tsjes, innai joa tattuppa, all'ummior o natta-ṣar o gagil o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_120	section_17_third_sermon_sentence_120	97cc36b0e748c0fa2a4ec06f9bebf1a949c891caba202fdba5465d0225bbe995	Ja torro mautsiri innai autat torroa micho, tsinummoach imo bao a rará o ába, hai maukat o odum a otsiri.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_121	section_17_third_sermon_sentence_121	34df25f6965fc57c39fc090132188ae4525f2ff10127431e433ac2c52acf97f4	Ṣaddána i ta Deos, ṣabanno merab o talan ja icho, eachá icho, ṣabanno machaddik imo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_122	section_17_third_sermon_sentence_122	ef050d990505303146d1e9a5817b3858041857290a442729f25fb427e014c7ed	Alli talan ta Deos, alli talan choa bo, sja alli taḡḡoḡon o choa bo torroa tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_123	section_17_third_sermon_sentence_123	d1631e4a99a4789482b1754ecfd536dc1d7c4810fb85edfc0106dd19c48b82f1	Ṣaddá-na o ab'o Deos inni tattorroddaurono choa tataap, ṣo-o inni tattorroddaurono choa ranied, o ai ipatorrod ja imo, alla moa madarram o gagil o Deos, ṣo-o choa sjiem ta Jesus Christus, o ai paga ma-aborra tuppach o Deos a babosa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_17_third_sermon_sentence_124	section_17_third_sermon_sentence_124	c37f6343ba458894e8c12b30f591739dfcfb68f677ee54886f4c59fee0a364bd	Ṣaddá-na bo, ṣo-o chachad, alla tummála ṣo-o marach o choa asoso a tataap o rio.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
