table_id,page_number_one_based,printed_page_number,chapter_number,section_number,table_title,row_label,column_label,truku_form_raw,truku_form_clean,chinese_meaning_raw,chinese_meaning_clean,morphology_label,word_class_change,cell_raw,cell_clean,parse_confidence,xml_eligible_candidate,notes
p0110_t01,110,,,,,9,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,煙,煙,,→,9 | t- | qrngul | 煙 | t-qrngul | 冒煙 | 名詞→動詞,9 | t- | qrngul | 煙 | t-qrngul | 冒煙 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0110_t01,110,,,,,10,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,星星,星星,,→,10 | t- | pngrah | 星星 | t-pngrah | 星星出來 | 名詞→動詞,10 | t- | pngrah | 星星 | t-pngrah | 星星出來 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0110_t01,110,,,,,11,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,太陽,太陽,,→,11 | t- | hidaw | 太陽 | t-hidaw | 太陽出來 | 名詞→動詞,11 | t- | hidaw | 太陽 | t-hidaw | 太陽出來 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0110_t01,110,,,,,12,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,te-,te-,月亮,月亮,,→,12 | te- | idas | 月亮 | te-idas | 月亮出來 | 名詞→動詞,12 | te- | idas | 月亮 | te-idas | 月亮出來 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,1,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,筍,筍,,→,1 | t- | lxi | 筍 | t-lxi | 長筍 | 名詞→動詞,1 | t- | lxi | 筍 | t-lxi | 長筍 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,2,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,煙,煙,,→,2 | t- | qrngul | 煙 | t-qrngul | 冒煙 | 名詞→動詞,2 | t- | qrngul | 煙 | t-qrngul | 冒煙 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,3,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,山羌,山羌,,→,3 | t- | pada | 山羌 | t-pada | 抓山羌 | 名詞→動詞,3 | t- | pada | 山羌 | t-pada | 抓山羌 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,4,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,山羊,山羊,,→,4 | t- | mirit | 山羊 | t-mirit | 抓山羊 | 名詞→動詞,4 | t- | mirit | 山羊 | t-mirit | 抓山羊 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,5,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,牛,牛,,→,5 | t- | kacing | 牛 | t-kacing | 養牛 | 名詞→動詞,5 | t- | kacing | 牛 | t-kacing | 養牛 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,6,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,豬,豬,,→,6 | t- | babuy | 豬 | t-babuy | 養豬 | 名詞→動詞,6 | t- | babuy | 豬 | t-babuy | 養豬 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,7,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,背籃,背籃,,→,7 | t- | brunguy | 背籃 | t-brunguy | 製作背籃 | 名詞→動詞,7 | t- | brunguy | 背籃 | t-brunguy | 製作背籃 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,8,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,番刀,番刀,,→,8 | t- | pucing | 番刀 | t-pucing | 製作刀 | 名詞→動詞,8 | t- | pucing | 番刀 | t-pucing | 製作刀 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,9,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,膝蓋,膝蓋,,→,9 | t- | bqlit | 膝蓋 | t-bqlit | 跪下 | 名詞→動詞,9 | t- | bqlit | 膝蓋 | t-bqlit | 跪下 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0111_t01,111,,,,,10,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,t-,t-,鏡子,鏡子,,→,10 | t- | lihaw | 鏡子 | t-lihaw | 照鏡子 | 名詞→動詞,10 | t- | lihaw | 鏡子 | t-lihaw | 照鏡子 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0112_t01,112,,,,,1,;重疊式;;;可重疊的音節;;;例子;,CV-,CV-,可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊,可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊,,→,CV- | 可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊 | wil [wil] (繩子搖擺聲) → wi-wil [wiwil] (繩子) patas [patas] (書寫) → p-patas [pǝpatas] (筆) dgiyaq [dǝgiyaq] (山) → d-dgiyaq [dǝdǝgiyaq] (很多山) qbhni [qǝbǝhǝni] 鳥 → q-qbhni [qǝqǝbǝhǝni] 很多鳥,CV- | 可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊 | wil [wil] (繩子搖擺聲) → wi-wil [wiwil] (繩子) patas [patas] (書寫) → p-patas [pǝpatas] (筆) dgiyaq [dǝgiyaq] (山) → d-dgiyaq [dǝdǝgiyaq] (很多山) qbhni [qǝbǝhǝni] 鳥 → q-qbhni [qǝqǝbǝhǝni] 很多鳥,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0112_t01,112,,,,,2,;重疊式;;;可重疊的音節;;;例子;,CVCV-,CVCV-,可與單音節詞重疊 可與雙音節詞重疊,可與單音節詞重疊 可與雙音節詞重疊,,→,CVCV- | 可與單音節詞重疊 可與雙音節詞重疊 | puh [puh] (拍痱子粉) → ph-puh [pǝhǝpuh] (痱子粉) sbut [sǝbut] (鞭打) → sb-sbut [sǝbǝsǝbut] (鞭子),CVCV- | 可與單音節詞重疊 可與雙音節詞重疊 | puh [puh] (拍痱子粉) → ph-puh [pǝhǝpuh] (痱子粉) sbut [sǝbut] (鞭打) → sb-sbut [sǝbǝsǝbut] (鞭子),medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,1,;;;;;;;;,,,表達語意,表達語意,,,表達語意 | 重疊式 | 例詞,表達語意 | 重疊式 | 例詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,3,;;;;;;;;,複數或多數(plurality),複數或多數(plurality),複數或多數(plurality),複數或多數(plurality),,→,複數或多數(plurality) | CV- | qhuni [qəhuni] 木頭 → q-qhuni [qəqəhuni] 很多木頭,複數或多數(plurality) | CV- | qhuni [qəhuni] 木頭 → q-qhuni [qəqəhuni] 很多木頭,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,4,;;;;;;;;,加強(intensification),加強(intensification),加強(intensification),加強(intensification),,→,加強(intensification) | labang [laa] 寬 → l-labang [ləlaa] 很寬,加強(intensification) | labang [laa] 寬 → l-labang [ləlaa] 很寬,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,5,;;;;;;;;,dupan [dupan] 獵場 → d-dupan [dədupan] 獵場(更廣闊的),dupan [dupan] 獵場 → d-dupan [dədupan] 獵場(更廣闊的),範圍增加,範圍增加,,→,範圍增加 | dupan [dupan] 獵場 → d-dupan [dədupan] 獵場(更廣闊的),範圍增加 | dupan [dupan] 獵場 → d-dupan [dədupan] 獵場(更廣闊的),medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,6,;;;;;;;;,全體(distributivity),全體(distributivity),全體(distributivity),全體(distributivity),,→,全體(distributivity) | qbhni [qəbəhəni] 鳥 → q-qbhni [qəqəbəhəni] 都是鳥兒們,全體(distributivity) | qbhni [qəbəhəni] 鳥 → q-qbhni [qəqəbəhəni] 都是鳥兒們,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,7,;;;;;;;;,互相(reciprocals),互相(reciprocals),互相(reciprocals),互相(reciprocals),,→,互相(reciprocals) | d-m-ayaw [dəmajaw] 幫忙 → m-d-dayaw [mədədajaw] 互相幫忙,互相(reciprocals) | d-m-ayaw [dəmajaw] 幫忙 → m-d-dayaw [mədədajaw] 互相幫忙,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,8,;;;;;;;;,psru [pəsəru] 被打 → p-psru [pəpəsəru] 被打(複數),psru [pəsəru] 被打 → p-psru [pəpəsəru] 被打(複數),複數(用於複數對象),複數(用於複數對象),,→,複數(用於複數對象) | psru [pəsəru] 被打 → p-psru [pəpəsəru] 被打(複數),複數(用於複數對象) | psru [pəsəru] 被打 → p-psru [pəpəsəru] 被打(複數),medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,9,;;;;;;;;,quh [quh] 咳嗽 → q-quh [qəquh] 都在咳嗽,quh [quh] 咳嗽 → q-quh [qəquh] 都在咳嗽,全體的動作產生,全體的動作產生,,→,全體的動作產生 | quh [quh] 咳嗽 → q-quh [qəquh] 都在咳嗽,全體的動作產生 | quh [quh] 咳嗽 → q-quh [qəquh] 都在咳嗽,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,10,;;;;;;;;,tm-bowyak [təməowjak] 抓山豬 → tm-b-bowyak [təməəowjak] 專門抓山豬(的人),tm-bowyak [təməowjak] 抓山豬 → tm-b-bowyak [təməəowjak] 專門抓山豬(的人),專門的技術或人,專門的技術或人,,→,專門的技術或人 | tm-bowyak [təməowjak] 抓山豬 → tm-b-bowyak [təməəowjak] 專門抓山豬(的人),專門的技術或人 | tm-bowyak [təməowjak] 抓山豬 → tm-b-bowyak [təməəowjak] 專門抓山豬(的人),medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,11,;;;;;;;;,qaqay [qaqaj] 腳 → s-q-qaqay [səqəqaqaj] 腳臭味 143,qaqay [qaqaj] 腳 → s-q-qaqay [səqəqaqaj] 腳臭味 143,味道,味道,,→,味道 | qaqay [qaqaj] 腳 → s-q-qaqay [səqəqaqaj] 腳臭味 143,味道 | qaqay [qaqaj] 腳 → s-q-qaqay [səqəqaqaj] 腳臭味 143,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,12,;;;;;;;;,bkuy [əkuj] 綁 → b-bkuy [əəkuj] 綁法,bkuy [əkuj] 綁 → b-bkuy [əəkuj] 綁法,方法,方法,,→,方法 | bkuy [əkuj] 綁 → b-bkuy [əəkuj] 綁法,方法 | bkuy [əkuj] 綁 → b-bkuy [əəkuj] 綁法,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,13,;;;;;;;;,wil [wil] 繩子搖動聲 → wi-wil [wiwil] 繩子,wil [wil] 繩子搖動聲 → wi-wil [wiwil] 繩子,工具,工具,,→,工具 | wil [wil] 繩子搖動聲 → wi-wil [wiwil] 繩子,工具 | wil [wil] 繩子搖動聲 → wi-wil [wiwil] 繩子,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0114_t01,114,,,,,14,;;;;;;;;,CVCV-,CVCV-,指人,指人,,→,指人 | CVCV- | muq [muq]口吃聲 → mq-muq [məqəmuq] 口吃的人；口吃,指人 | CVCV- | muq [muq]口吃聲 → mq-muq [məqəmuq] 口吃的人；口吃,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0115_t01,115,,,,,1,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,qtul,qtul,砍,砍,,→,1 | qtul | 砍 | q-qtul | 砍用的工具 (番刀、菜刀等) | CV- | 動詞→名詞,1 | qtul | 砍 | q-qtul | 砍用的工具 (番刀、菜刀等) | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0115_t01,115,,,,,2,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,qapang,qapang,黏住,黏住,,→,2 | qapang | 黏住 | q-qapang | 黏貼的工具 (膠水、漿糊等) | CV- | 動詞→名詞,2 | qapang | 黏住 | q-qapang | 黏貼的工具 (膠水、漿糊等) | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0115_t01,115,,,,,3,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,patas,patas,書寫,書寫,,→,3 | patas | 書寫 | p-patas | 筆 (鉛筆、原子筆等) | CV- | 動詞→名詞,3 | patas | 書寫 | p-patas | 筆 (鉛筆、原子筆等) | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0115_t01,115,,,,,4,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,puh,puh,拍痱子粉包,拍痱子粉包,,→,4 | puh | 拍痱子粉包 | ph-puh | 痱子粉 | CVCV- | 動詞→名詞,4 | puh | 拍痱子粉包 | ph-puh | 痱子粉 | CVCV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0115_t01,115,,,,,5,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,sbut,sbut,鞭打,鞭打,,→,5 | sbut | 鞭打 | sb-sbut | 鞭子 | CVCV- | 動詞→名詞,5 | sbut | 鞭打 | sb-sbut | 鞭子 | CVCV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0115_t01,115,,,,,6,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,guq,guq,溺水聲 水漩渦聲,溺水聲 水漩渦聲,,→,6 | guq | 溺水聲 水漩渦聲 | gq-guq | 深淵 漩渦 | CVCV- | 擬聲詞→名詞,6 | guq | 溺水聲 水漩渦聲 | gq-guq | 深淵 漩渦 | CVCV- | 擬聲詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0115_t01,115,,,,,7,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,wil,wil,繩子搖動聲,繩子搖動聲,,→,7 | wil | 繩子搖動聲 | wi-wil | 繩子 | CV- | 擬聲詞→名詞,7 | wil | 繩子搖動聲 | wi-wil | 繩子 | CV- | 擬聲詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0116_t01,116,,,,,1,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,bkuy,bkuy,綁,綁,,→,1 | bkuy | 綁 | b-bkuy | 綁法 | CV- | 動詞→名詞,1 | bkuy | 綁 | b-bkuy | 綁法 | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0116_t01,116,,,,,2,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,hapuy,hapuy,煮,煮,,→,2 | hapuy | 煮 | h-hapuy | 煮法 | CV- | 動詞→名詞,2 | hapuy | 煮 | h-hapuy | 煮法 | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0116_t01,116,,,,,3,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,qeepah,qeepah,工作,工作,,→,3 | qeepah | 工作 | q-qeepah | 做法 | CV- | 動詞→名詞,3 | qeepah | 工作 | q-qeepah | 做法 | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0116_t01,116,,,,,4,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,jiyun,jiyun,用,用,,→,4 | jiyun | 用 | j-jiyun | 功用、用途 | CV- | 動詞→名詞,4 | jiyun | 用 | j-jiyun | 功用、用途 | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0117_t01,117,,,,,1,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,quh,quh,咳嗽聲,咳嗽聲,,→,1 | quh | 咳嗽聲 | q-quh | 都在咳嗽 | CV- | 擬聲詞→動詞,1 | quh | 咳嗽聲 | q-quh | 都在咳嗽 | CV- | 擬聲詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0117_t01,117,,,,,2,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,peyt,peyt,打牛聲,打牛聲,,→,2 | peyt | 打牛聲 | pt-peyt | 都在打牛 | CVCv- | 擬聲詞→動詞,2 | peyt | 打牛聲 | pt-peyt | 都在打牛 | CVCv- | 擬聲詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0117_t01,117,,,,,3,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,pat,pat,打小孩聲,打小孩聲,,→,3 | pat | 打小孩聲 | pt-pat | 都在打小孩 | CVCV- | 擬聲詞→動詞,3 | pat | 打小孩聲 | pt-pat | 都在打小孩 | CVCV- | 擬聲詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0126_t01,126,,,,,1,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,tmaq,tmaq,爛掉；咬爛,爛掉；咬爛,,→,1 | tmaq | 爛掉；咬爛 | 水桶樹(樹名) | 動詞→名詞,1 | tmaq | 爛掉；咬爛 | 水桶樹(樹名) | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0126_t01,126,,,,,2,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,qrul,qrul,燒焦,燒焦,,→,2 | qrul | 燒焦 | 筆筒樹(蛇木) | 動詞→名詞,2 | qrul | 燒焦 | 筆筒樹(蛇木) | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0126_t01,126,,,,,3,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,bnu,bnu,填土,填土,,→,3 | bnu | 填土 | 海龜 | 動詞→名詞,3 | bnu | 填土 | 海龜 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0126_t01,126,,,,,4,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,srus,srus,擦,擦,,→,4 | srus | 擦 | 板擦、橡皮擦 | 動詞→名詞,4 | srus | 擦 | 板擦、橡皮擦 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0126_t01,126,,,,,5,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,qrqur,qrqur,挖洞,挖洞,,→,5 | qrqur | 挖洞 | 鑽洞機 | 動詞→名詞,5 | qrqur | 挖洞 | 鑽洞機 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0127_t01,127,,,,,1,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,klaway,klaway,蝴蝶、燕子,蝴蝶、燕子,,→,1 | klaway | 蝴蝶、燕子 | 比喻健步如飛 | 名詞→靜態動詞,1 | klaway | 蝴蝶、燕子 | 比喻健步如飛 | 名詞→靜態動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
