record_id	section	section_title	part	label	printed_page_start	printed_page_end	pdf_object_page_start	pdf_object_page_end	has_translation	form_chars	standard_chars	translation_chars	notes	translation	form	standard
section_15_first_sermon_sentence_032	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_032	75	78	107	110	False	28	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ja alli mannach'o choa naan?	
section_15_first_sermon_sentence_033	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_033	75	78	107	110	False	31	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli tummosik oa tamau ja icho?	
section_15_first_sermon_sentence_034	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_034	75	78	107	110	False	26	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Oedan, ta Deos allipa ara.	
section_15_first_sermon_sentence_035	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_035	75	78	107	110	False	28	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Allipa ja roman maibas icho.	
section_15_first_sermon_sentence_036	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_036	75	78	107	110	False	78	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Makammichi-ṣar gagil o Deos, ṣo-o kummasjies a maro, a mabarra, a mabada ṣaan.	
section_15_first_sermon_sentence_037	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_037	75	78	107	110	False	54	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Makammichiṣar chummimit o tapos o ai de boesum, de ta.	
section_15_first_sermon_sentence_038	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_038	75	78	107	110	False	89	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Masannan o baak o choa, chachimit ta haibos, o ai initis innai boesum inau aṣies o tsjes.	
section_15_first_sermon_sentence_039	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_039	75	78	107	110	False	45	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tsinummallas icho de rapo choa aṣiel ta Deos.	
section_15_first_sermon_sentence_040	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_040	75	78	107	110	False	28	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Achoa mikkil ṣo-o paan icho.	
section_15_first_sermon_sentence_041	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_041	75	78	107	110	False	97	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Mauchus makarrichi ranied o Deos, inau poetat inni adam, inni haibos, ṣo-o tump'o choa arien cho.	
section_15_first_sermon_sentence_042	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_042	75	78	107	110	False	28	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Itiss'o raras a dog o micho.	
section_15_first_sermon_sentence_043	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_043	75	78	107	110	False	37	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tapos oai baak, ṣo-o sasall'o haibos.	
section_15_first_sermon_sentence_044	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_044	75	78	107	110	False	38	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pinaulakies icho oa boeboe-no anibaas.	
section_15_first_sermon_sentence_045	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_045	75	78	107	110	False	38	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pazigal'i ta Deos, alla summall'o cho.	
section_15_first_sermon_sentence_046	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_046	75	78	107	110	False	41	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Paikkil o cho, alla me-il ṣo-o paan icho.	
section_15_first_sermon_sentence_047	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_047	75	78	107	110	False	21	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Baak o ikkil o micho.	
section_15_first_sermon_sentence_048	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_048	75	78	107	110	False	21	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Oedan, mikkil onumma?	
section_15_first_sermon_sentence_049	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_049	75	78	107	110	False	23	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Matalam mamakabol icho?	
section_15_first_sermon_sentence_050	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_050	75	78	107	110	False	40	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pagatomma: masó mato, a mabarra ta Deos.	
section_15_first_sermon_sentence_051	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_051	75	78	107	110	False	66	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli mabarr'ija icho parapies i namo, sja alli pauss'icho ta Deos.	
section_15_first_sermon_sentence_052	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_052	75	78	107	110	False	86	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maspot a poetautat inni ta Deos, inni choa ranied imoa, ino barrasan o ikkil o haibos.	
section_15_first_sermon_sentence_053	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_053	75	78	107	110	False	84	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maspot a mikkil i ta Deos ma-akammichi-ṣar, o ai mato o gagil, ṣo-o mato choa barra.	
section_15_first_sermon_sentence_054	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_054	75	78	107	110	False	61	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maukat ja Deos, ṣo-o maladik o tapos cho-no ai, kame-il icho.	
section_15_first_sermon_sentence_055	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_055	75	78	107	110	False	19	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ikkil o Deos mario.	
section_15_first_sermon_sentence_056	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_056	75	78	107	110	False	61	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Merien o maba-da ṣaan, pa-ikkil o tsjes, ṣo-o miel o kakossi.	
section_15_first_sermon_sentence_057	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_057	75	78	107	110	False	46	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ikkil o haibos rapies, ṣo-o paulakies o tsjes.	
section_15_first_sermon_sentence_058	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_058	75	78	107	110	False	75	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Inau micho atillan ja namo, meach'i ta Deos: Barras'i namo innai rapies ai.	
section_15_first_sermon_sentence_059	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_059	75	78	107	110	False	151	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maibas pala ja namo, Deos o tamau hai pauss'i haibos paulakies ṣo-o lummal'i namo, kailau kummossi oa atite torroa tsjes, ṣo-o ummior o airab o haibos.	
section_15_first_sermon_sentence_060	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_060	75	78	107	110	False	78	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maukat o parapies icho, ṣo-o pallidollido maibas o ibien, alla sumbach i namo.	
section_15_first_sermon_sentence_061	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_061	75	78	107	110	False	80	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Inau decho attonannan-ṣar inni bido o Deos raras a ibien, ṣo-o tamau o tattosik.	
section_15_first_sermon_sentence_062	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_062	75	78	107	110	False	62	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Inau sasalla matapo choa tsjes, maibas matapo tag bog o ibien.	
section_15_first_sermon_sentence_063	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_063	75	78	107	110	False	54	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Mai, ja alli masum a sallaan imo-noë, hai maṣini icho.	
section_15_first_sermon_sentence_064	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_064	75	78	107	110	False	50	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Obea innai ta haibos, maibas innai ibien o boesum.	
section_15_first_sermon_sentence_065	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_065	75	78	107	110	False	31	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ipáchappa, ipauach'o choa naan.	
section_15_first_sermon_sentence_066	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_066	75	78	107	110	False	109	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tsinummalpono dummaat i ta Deos o pia, tamasea merab o pairóòs imonoë o choa sisjiem badda ta Jesus Christus.	
section_15_first_sermon_sentence_067	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_067	75	78	107	110	False	30	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Hai machonṣar mikkap i haibos.	
section_15_first_sermon_sentence_068	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_068	75	78	107	110	False	29	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli masum o ara ta Christus.	
section_15_first_sermon_sentence_069	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_069	75	78	107	110	False	40	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Oa tsjes, oa bog, imo tapos maunis icho.	
section_15_first_sermon_sentence_070	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_070	75	78	107	110	False	65	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Hai ḡummeroa oa tsjes, hai pe'o ḡeroan ta haibos, ḡeroan ta Deos.	
section_15_first_sermon_sentence_071	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_071	75	78	107	110	False	33	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli masum o ḡeroan a tsjes icho.	
section_15_first_sermon_sentence_072	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_072	75	78	107	110	False	68	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Merab o ma-arummo, merab o tapos; tapos ja tsjes, tapos ja tattuppa.	
section_15_first_sermon_sentence_073	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_073	75	78	107	110	False	72	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ka-ochal itis masini tattuppau rapies, maube-na, aṣinia o ranied o Deos.	
section_15_first_sermon_sentence_074	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_074	75	78	107	110	False	15	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tsimis'o micho.	
section_15_first_sermon_sentence_075	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_075	75	78	107	110	False	66	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Aladikka ṣo-o tuppá micho, alla matapo joa tsjes tattupp'o boesum.	
section_15_first_sermon_sentence_076	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_076	75	78	107	110	False	59	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Kamadabbi ja chaan o man, micham, alli tump'ija imoa tsjes.	
section_15_first_sermon_sentence_077	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_077	75	78	107	110	False	59	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli tump'o inochan o tsjes, maibas tump'o inochan o chaan.	
section_15_first_sermon_sentence_078	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_078	75	78	107	110	False	80	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maṣabb'o inochan oa tsjes-oë, marotul o ṣaan, baak-ṣar, maibas o binnan o bonna.	
section_15_first_sermon_sentence_079	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_079	75	78	107	110	False	80	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Mautsiri i ta Deos, mautsiri o choa atillo, choa airab, choa bó, a tataap o rió.	
section_15_first_sermon_sentence_080	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_080	75	78	107	110	False	50	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Mautsiri ja innai boesum, ṣo-o morich i boesum ai.	
section_15_first_sermon_sentence_081	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_081	75	78	107	110	False	34	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Atite o Deos paga inochan o tsjes.	
section_15_first_sermon_sentence_082	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_082	75	78	107	110	False	39	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Atite o Deos merien o cho maba-da ṣaan.	
section_15_first_sermon_sentence_083	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_083	75	78	107	110	False	43	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tumka ṣo-o tummalattal'o maazichil a tsjes.	
section_15_first_sermon_sentence_084	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_084	75	78	107	110	False	69	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Mai, tapos o ai chipassanan, ṣo-o machá-da tsjes, ja merab o madabbi?	
section_15_first_sermon_sentence_085	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_085	75	78	107	110	False	70	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ṣadd'o inochan o ma-áchonṣar ai, tsimisá, masanno machdo atite o Deos.	
section_15_first_sermon_sentence_086	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_086	75	78	107	110	False	23	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Aukat o tsjes ja micho.	
section_15_first_sermon_sentence_087	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_087	75	78	107	110	False	72	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Atatta, aunis-o-aracha o atite o Deos, ṣo-o mamorich oa tsjes aicho-ech.	
section_15_first_sermon_sentence_088	15	First Sermon: Isaiah lvi. 7	sermon_sentence	sentence_088	75	78	107	110	False	136	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Masini machó ta Christus sjiem badd'o Deos; alli mamorich uppo ma-akammichiṣar cho, tapos o atite channumma ka-ṣoss'innai ranied o Deos.	
