language,ilrdf_headword,branch_sentence_id,sentence
Puyuma,ladaladaman,Puyuma_3663,sadru driya ku ladaladaman. driyama ku mabangabang garem.
Puyuma,langetriu,Puyuma_3717,langetriu idru na walark na matulas!
Puyuma,laput,Puyuma_3735,merabi ku dra laput. tu akanan dra kunin.
Puyuma,lausu,Puyuma_3753,palraudan dra enay aw lausu na puwatremel!
Puyuma,liputraw,Puyuma_3853,ku liputraw na akanan aw ku retraanay kana palralritekan.
Puyuma,liyusan,Puyuma_3862,munuma liyusan an sabulan?
Puyuma,lralrak,Puyuma_3874,"a lralrak yu driya i, kurenang yu dra trakubakuban?"
Puyuma,lrangdres,Puyuma_3900,"na rarumaruma i Puyuma i, misinaleman dra lrangdres dra aupidran."
Puyuma,lrawaan,Puyuma_3925,lrawaan driya dra niwas i temuu na babayan!
Puyuma,lregiyan,Puyuma_3939,salaw sadru tu lregiyan dra Puyuma. 
Puyuma,lremekan,Puyuma_3944,makuda dra lemekan nu kinetket na patraka?
Puyuma,lretrayaw,Puyuma_3959,ku lretryaw na tatilu.
Puyuma,lruwatr,Puyuma_3991,"na lruwatr, an maip ta i, lima kema ta."
Puyuma,lruwatra,Puyuma_3996,alak lra dra lruwatra dra asiru.
Puyuma,maalrup,Puyuma_4044,"na maalrup i, mitrunga dar muka i drenan."
Puyuma,maaya,Puyuma_4059,"i Kamayti i, maaya kantu tutuy i, paliyus lra i drekalr."
Puyuma,mabutri,Puyuma_4088,taranapaw an kemedreng yu kandri na walrak na mabutri.
Puyuma,maderu,Puyuma_4093,maderu lra na tinalrek.
Puyuma,maderu,Puyuma_4094,maderu lra na dawa. 
Puyuma,magerareger,Puyuma_4122,mames magerareger idri na walrak. adri dradraungi!
Puyuma,magingaging,Puyuma_4123,daw magingaging na kawi? ulraya a manay i isatr?
Puyuma,maidrang,Puyuma_4132,"maidrang ta lra i, adri ta lra makeser kikarun."
Puyuma,maidrangan,Puyuma_4136,i manay tu ngalad kanemu maidrangan?
Puyuma,makadare,Puyuma_4162,ulraya ku tilin i makadare kana papadraran.
Puyuma,makalaudr,Puyuma_4169,"na takesian i, ulraya i makalaudr kana dalan."
Puyuma,makalruwatr,Puyuma_4172,makalruwatr tu ami kan baelri na mainayan garem.
Puyuma,makapitu,Puyuma_4180,"makapitu lra tu ami kandru na trau i, lralrak driya an menau ta."
Puyuma,makarumaruma,Puyuma_4185,makarumaaruma panini dra walru i Angtedr.
Puyuma,makeser,Puyuma_4204,makeser benasak dra pawti i taytaw. 
Puyuma,makiteng,Puyuma_4214,"makiteng tu ruma. amawna, tu pakabulayay i sabak."
Puyuma,makiteng,Puyuma_4215,"tu kiping kan namalri na makiteng i, penauwa lra kanku garam."
Puyuma,malala,Puyuma_4233,melaladam malala ku walrak.
Puyuma,malatak,Puyuma_4241,malatak idri na walrak.
Puyuma,malinay,Puyuma_4258,salaw inaba i Buksu. taytaw na malinay dra kalalinayan.
Puyuma,maliyay,Puyuma_4268,maliyay ku lra. adri patratrekeli ku!
Puyuma,malradram,Puyuma_4270,malradram yu lra dratu nirengayan kana sinsi?
Puyuma,manay,Puyuma_4306,ulraya i manay kadri baybay? menau ku dra malriwadrawadr a trau. 
Puyuma,manay driya,Puyuma_4308,tu trakawaw ku manay driya kandru na malees.
Puyuma,mangaleb,Puyuma_4312,"nu panauway kan tinataw i tiyan aw, adriyalra mangaleb tu trangis."
Puyuma,mangayaw,Puyuma_4314,mangayaw na Puyuma garem.
Puyuma,mangesilrisilri,Puyuma_4322,mangsilrisilri dratu semangalan an menau kanta.
Puyuma,manuden,Puyuma_4331,"an peniya semusu a manuden i, ta taptapaw tu drakur."
Puyuma,mapulrapulrang,Puyuma_4347,"an marealialia ta i, mapulrapulrang ta."
Puyuma,maragan,Puyuma_4384,semabalr maragan nadru.
Puyuma,marainabanaba,Puyuma_4389,"nadru na sakaputan i, marainabanaba dra tranguru i Tranguru."
Puyuma,maranak,Puyuma_4416,"i Duay i, maranak kanku."
Puyuma,marebutrelr,Puyuma_4468,marebutrelr ku lra.
Puyuma,mareetreb,Puyuma_4470,mareetreb tu binilin na puwaaselr kan mulri na babayan.
Puyuma,marekasadru,Puyuma_4504,marekasadru tu inapetr na paisu kan Lringa.
Puyuma,marekigelagela,Puyuma_4515,mapulrapulrang ta. marekigelagela ta.
Puyuma,marelradek,Puyuma_4520,"mugururus tu marelradek i, kamawan dra maaudralr."
Puyuma,marelradelradek,Puyuma_4521,"bias na wari aw, marelradelradek ta kemalrawalrawa."
Puyuma,marepauwa,Puyuma_4537,marepauwa nadru na miyadruwa.
Puyuma,maretigir,Puyuma_4549,daw maretigir yu? uniyan yu dra katengadrawan?
Puyuma,marienup,Puyuma_4562,marebabutrelr driya nu wadi na mainayan. adri driya marienup.
Puyuma,marukedrang,Puyuma_4569,marukedrang tu pinidradrekan kan Gumalray. 
Puyuma,maruni,Puyuma_4572,maruni a tabilraelra lra. an karaub i kaita kitabilraelraa.
Puyuma,maruwa,Puyuma_4576,maruwa ku lra. berayan dra druma dra trau na katawa.
Puyuma,masasupeng,Puyuma_4590,tu kakuwayanan dra Balraka. masasupeng i kadruwadruwanan.
Puyuma,masinki,Puyuma_4608,a masinki yu! daw madreki yu elra dra trau?
Puyuma,masupeng,Puyuma_4615,paetreng mi lra adri menau kaniyam wawadiyan i Sundru. masupeng mi kantaw.
Puyuma,matemuy,Puyuma_4636,matemuy a trau i palakuwan. a kiyaberay dra trarub.
Puyuma,matengadraw,Puyuma_4638,"matengadraw ku dra barasa i, nana ku tedrek i!"
Puyuma,mekan,Puyuma_4727,mekan ku dra bineraberas.
Puyuma,melaladam,Puyuma_4737,melaladam mi dra muarak.
Puyuma,melalibat,Puyuma_4739,menau ku dra melalibat i Adaw kadri.
Puyuma,melaun,Puyuma_4754,"melaun a suwan i, a pakalralradram"
Puyuma,melaus,Puyuma_4756,melaus dra tupi ku wadi na babayan.
Puyuma,melekaw,Puyuma_4760,melekaw dra tatilu na temakakesi. 
Puyuma,meleutr,Puyuma_4768,peniya ku lra meleutr kana aliyutr.
Puyuma,melibat,Puyuma_4774,melibat mi lra kantu takesian kana Balalangaw.
Puyuma,meliputr,Puyuma_4783,meliputr dra pakesang i nanalri dra patatabangan.
Puyuma,melretra,Puyuma_4800,"melretra i, inaba kema na elraw."
Puyuma,menau,Puyuma_4814,paetreng ta lra adri menau kanu.
Puyuma,mengadir,Puyuma_4822,adri driya kasaiguan mengadir i Sagelry.
Puyuma,mengangara,Puyuma_4825,ulraya ku i takesian mengangara kanu.
Puyuma,meniwan,Puyuma_4831,meniwan ku dra buaw.
Puyuma,merabi,Puyuma_4833,merabi ku dra lapaut. tu akanan dra kunin.
Puyuma,meranaranak,Puyuma_4840,meranaranak yu dra kadupu.
Puyuma,merebay,Puyuma_4851,temedrer ku merebay dra radis.
Puyuma,meretra,Puyuma_4858,meretra ku lra kemay i takesian.
Puyuma,meringring,Puyuma_4864,meringring ku dra karudrangdrang.
Puyuma,meriterit,Puyuma_4867,meriterit ku dra balisan.
Puyuma,mikataguwin,Puyuma_4983,mikataguwin lra tu walrak.
Puyuma,mikataguwin,Puyuma_4984,mikataguwin ku dra Lutiya. inaba ku kataguwin.
Puyuma,mikiruwan,Puyuma_4998,mikiruwan dra midrarang i Lruway. 
Puyuma,minatray,Puyuma_5046,minatray ku sinaleman na katawa.
Puyuma,mingalad,Puyuma_5049,mingalad i drekalr taytaw.
Puyuma,mingalra,Puyuma_5050,mingalra nu trukap na tarawiri.
Puyuma,misama,Puyuma_5104,"an misama yu dra paisu i, pabulasi ku driya!"
Puyuma,misi,Puyuma_5111,misi isuwa na suwan? angeser an tremaulr ta!
Puyuma,mitawlriyulr,Puyuma_5140,"an muwagamut a babayan i, mitawlriyulr gemilregilr paliyuliyus i drekalr."
Puyuma,mitinakesian,Puyuma_5154,a minitakesian yu maku!
Puyuma,miyabetan,Puyuma_5203,"na miyabetan i, tu basakaw tu kiruwaruwan kana pubetan muruma. "
Puyuma,miyagilid,Puyuma_5216,daw sagar yu miyagilid miedreng?
Puyuma,miyalruwatr,Puyuma_5231,miyalruwatr na babayabayan na semasalem i esan.
Puyuma,mubii,Puyuma_5302,mubii tu aayam na tuwap kana walrak.
Puyuma,muisaisatr,Puyuma_5340,"muisaisatr tu tinakesian i, salaw semangal tu trau i sabak."
Puyuma,muisatr,Puyuma_5342,muisatr ku dra hikuki muka i Taipe.
Puyuma,mukasakasa,Puyuma_5351,"an kasedean na wari i, mukasakasa mi maluwadiyadi muka i uma pulranga."
Puyuma,muketrep misama dra lruwatra,Puyuma_5362,muketrep misama dra lruwatra tu kinasu na pitaw.
Puyuma,muketrep misama dra druwaya,Puyuma_5364,muketrep misama dra druwaya tu inalak na asiru.
Puyuma,muketrep misama dra nenema,Puyuma_5372,kasu dra muketrep misama dra nenema dra ninik.
Puyuma,muketrep misama dra pituwa,Puyuma_5375,muketrep misama dra pituwa ku trinai na sukun.
Puyuma,muketrep misama dra tuluwa,Puyuma_5378,muketrep misama dra tuluwatu nu inakutr na kawi.
Puyuma,mukulukulung,Puyuma_5384,mukulukulung mi malinay kana tralutralun.
Puyuma,mukuwatis,Puyuma_5386,"tu tratreelraw dra kawi ku padrekan i, mukuwatis."
Puyuma,muliyus,Puyuma_5416,"an muarak ku i, abalu ku muliyus dar."
Puyuma,mulrasedr,Puyuma_5420,mulrasedr na kulabaw kantu buwang.
Puyuma,mulri na babayan,Puyuma_5429,"an malikasaw i mulri na babayan i, salaw apelr."
Puyuma,mulri na mainayan,Puyuma_5431,saigu semenay dra bulretrenganan dra senay i mulri na mainayan. 
Puyuma,mupatraran,Puyuma_5445,mupatraran lra na bulan!
Puyuma,murabak,Puyuma_5451,murabak yu kana waarakan. 
Puyuma,muruma,Puyuma_5469,muruma lra i temamataw kan ekis.
Puyuma,musabak,Puyuma_5472,musabak a unan i kubaw.
Puyuma,musalupiyang,Puyuma_5482,musalupiyang na bulrawan.
Puyuma,musama,Puyuma_5483,musama munuma na paisu? 
Puyuma,musiritr,Puyuma_5494,musiritr nu tilin. asiw ti padreketray!
Puyuma,nadri,Puyuma_5580,sakaputan nadri na lralrak.
Puyuma,nanayan,Puyuma_5591,kemesikesik dratu nanayan i Gegem. 
Puyuma,naniyam,Puyuma_5595,miruma dra matrina naniyam sinsi. mipalalidringan aw mibabalu.
Puyuma,naniyam,Puyuma_5596,tu trakawaw dra trau naniyam traker.
Puyuma,nauway,Puyuma_5612,kurepanana yu isuwa? ti nauway driya.
Puyuma,nauwi,Puyuma_5613,uwa driya nauwi na lralrak! alrupe lra nay? 
Puyuma,ngarayaw,Puyuma_5646,ta ngarayaw i dalan.
Puyuma,ngarayu,Puyuma_5647,ngarayu nu wadi na mainayan! 
Puyuma,ngidralri,Puyuma_5650,mitrepa penaylrang dra walrak i ngidralri.
Puyuma,nilimayan,Puyuma_5681,"tu nilimayan meleutr na katring kan nanalri i, salaw bulay."
Puyuma,nirumaenan,Puyuma_5723,kadruwan niyam nirumaenan i Pinaseki.
Puyuma,padanganay,Puyuma_5843,tu padanganay mi dra palidring. 
Puyuma,padekilraw,Puyuma_5852,tu padekilaw mi kana sinsi muarak.
Puyuma,padrangal,Puyuma_5879,salaw padrangal tu binabatiyan kana yawan. adri kaabalui!
Puyuma,padrekan,Puyuma_5890,tu dinaway na padrekan kan mulri na mainayan i arekedr.
Puyuma,pagaramgam,Puyuma_5951,"alra minatray idru na suwan kema ku i, pagaramgam driya!"
Puyuma,paisingan,Puyuma_5994,bias tu dradrek kanu wadi na babayan. uwa driya paisingan!
Puyuma,pakababulay,Puyuma_6016,pakababulay dratu derderan idru na maradawan.
Puyuma,pakabinga,Puyuma_6022,pakabinga ta lra kanu dra mabangabang. 
Puyuma,pakalelep,Puyuma_6047,pakalelep yu kanadru?
Puyuma,pakalralradram,Puyuma_6052,"idri na tinililran i, a pakalralradram kanta dratu pauwayan."
Puyuma,pakamelri,Puyuma_6061,"nadri na temakakesi i, pakamelri matrule aw, adri tu ringitri tu sinsi. "
Puyuma,pakan,Puyuma_6066,"an druwa a nirumaenan i, pakan ta dar."
Puyuma,pakarunan,Puyuma_6080,"saigu i Angki dra kiyakarunan dra batulrayaw i, pakarunan kantaw!"
Puyuma,pakarunay,Puyuma_6081,"an ta pakarunay i Sagiya i, salaw alrepat."
Puyuma,pakelrep,Puyuma_6104,tu leutranay ku dra pakelrep kan nanalri.
Puyuma,pakilrengaway,Puyuma_6130,tu pakilrengaway mi dra senay kana sinsi.
Puyuma,pakirungetr,Puyuma_6140,"pakirungetr ta temakesi i, kurenang dra trau."
Puyuma,pakitalrudr,Puyuma_6141,"i Wagung i, sadru tu kinasayguwan na ngaiyan. maruwa pakitalrudr kanta."
Puyuma,paladamaw,Puyuma_6187,tu paladamaw ku temutrautrau kan mulri na mainayan.
Puyuma,palaladam,Puyuma_6192,"tu kataguwin i, a palaladam dra senay i takesian."
Puyuma,palamu,Puyuma_6200,druwa palamu i Gagay. adri marengay dra manay aw muburek lra.
Puyuma,palidring,Puyuma_6221,"paanun na dalan i, taranapaw an pakakawang yu dra palidring."
Puyuma,palidring,Puyuma_6225,uniyan ku dra palidring muka i Balangaw. kialiw ku kan Uliging.
Puyuma,paliyuliyus,Puyuma_6248,"na tinataur i, sekseki dra ginpu i paliyuliyus kantu tedrek!"
Puyuma,paliyuliyus,Puyuma_6250,"na tinataur i, sekeseki dra ginpu i paliyuliyus kantu tedrek!"
Puyuma,palralritekan,Puyuma_6256,"ta retraanay i palralritekan na akanan i, adri palamu angeliw."
Puyuma,palretrulretruki,Puyuma_6274,"maylralra na bangangesaran na kemay i laluwanan, aru uwasabak i drekalr lra. palretrulretruki driya!"
Puyuma,palretrulretruki,Puyuma_6275,maylralra na bangangesaran na kemay i laluwanan. palretrulretruki driya!
Puyuma,palribak,Puyuma_6277,i manay na palribak meredek kadri?
Puyuma,paluluay,Puyuma_6301,adri driya malulu na kayama. paluluay driya dra tuluwa wariyan.
Puyuma,pananini,Puyuma_6335,pananini dra tilin dra pakalralradram i Mangga kadri drekalr.
Puyuma,panau,Puyuma_6337,uwa panau na kunin!
Puyuma,papalruwan,Puyuma_6380,"nantu papalruwan lra dratu kinabaawan i punapunan i, ta kudayaw lra!"
Puyuma,papana,Puyuma_6382,sadru tu dinaway na papana kan namalri.
Puyuma,papilrangi,Puyuma_6398,tu papilrangi mi kan nanalri muka menauwa dra iga.
Puyuma,paragan,Puyuma_6422,"maranger mi paragan dra ruma. amawna, uniyan mi dra dare."
Puyuma,paribasan,Puyuma_6536,"na siyaki na kuwaatisan i, paribassa kana temakakesi!"
Puyuma,patalruan,Puyuma_6667,patalruan driya taytaw malak dra tilin.
Puyuma,patraaetra,Puyuma_6713,patraaetra mu kan manay?
Puyuma,patrepayan,Puyuma_6759,"tu guta kana kakipa i, patrepayan i salikitr meretra."
Puyuma,penadrek,Puyuma_6841,"temedrer ku penadrek dra walrak aw, pakamelri rapi ku iyab."
Puyuma,penapana,Puyuma_6852,ulraya i drenan taytaw. penapana dra babuy.
Puyuma,penatedrelr,Puyuma_6859,penatedrelr tu kakuwayanan.
Puyuma,penatedrelr,Puyuma_6860,penatedrelr tu kawang. 
Puyuma,penauwa,Puyuma_6863,penauwa kanu tu trinaiyan na pakelrep kan temuu na babayan.
Puyuma,penere,Puyuma_6868,i manay na penere kanu nien?
Puyuma,penetrir,Puyuma_6873,tu patrepayanay kantu dalan kana kulabaw an penetrir i namalri.
Puyuma,penetrir,Puyuma_6875,penetrir mi i asepasepan.
Puyuma,penetrira,Puyuma_6876,"marenang mi kan Bungtrel muka penetrira i, apawpaw ku dra dalan aw marepaaya mi."
Puyuma,penuwar,Puyuma_6895,penuwar na lralrak. adri muka i takesian.
Puyuma,pinakalrangan,Puyuma_7017,"nu pinakalrangan na kuwatis i, asalru! "
Puyuma,pinakalrangan,Puyuma_7018,ta kurenangay tu pinakalrangan dra tumuwamuwan.
Puyuma,pinaladaman,Puyuma_7027,tu pinaladaman kan baelri na babayan idri na waarakan.
Puyuma,piningaiyan,Puyuma_7071,"an temuru yu dra lralrak i, kaidrangu nu piningaiyan!"
Puyuma,piningaiyan,Puyuma_7072,a manay tu piningaiyan kan bau? daw maulid ta kilrengaw?
Puyuma,pituwa,Puyuma_7157,"makasatr kana papadraran i, ulaya a pituwa a padrekan."
Puyuma,piyayaw,Puyuma_7190,ku piyayaw mekan na irupan.
Puyuma,pulrangay,Puyuma_7303,ku pulrangay madras dra trabak.
Puyuma,pungaladi,Puyuma_7332,"na manuden i a babayan aw, pungaladi dratu temuwamuwan kana kemay kinubabay!"
Puyuma,pungesalri,Puyuma_7338,"yuyu na mitinalraman i, pungesalri driya!"
Puyuma,pupatraran,Puyuma_7344,pupatraran yu dra paisu pulrang kana takesian?
Puyuma,purebuway,Puyuma_7356,tu purebuway lra dra miyabetan dratu kuwaliduan kana maaidrangan.
Puyuma,purikanaw,Puyuma_7358,tu purikanaw na gung peniya kan baelri na mainayan.
Puyuma,putremelay,Puyuma_7409,ku putremelay lra tu palraw.
Puyuma,puwalima,Puyuma_7443,alrai nu niladaladaman meleutr na puwalima!
Puyuma,puwaruma,Puyuma_7463,puwaruma ta an asuwa kan etan?
Puyuma,puwatremel,Puyuma_7474,patrekeli dra puwatremel nu wadi na mainayan! 
Puyuma,renarenadran,Puyuma_7581,uniyan dra renarenadran na takasian i Puyuma.
Puyuma,retraanay,Puyuma_7599,ku retraanay i likudran kana puwalriyungan na daramiyan.
Puyuma,rienupay,Puyuma_7613,tu rinuepay na enay i siwpan.
Puyuma,ruma,Puyuma_7646,palauki driya nadru na trau na pararagan dra ruma! 
Puyuma,sabesabi,Puyuma_7686,miyalritra na palidring. sabesabi driya!
Puyuma,saitan,Puyuma_7718,saitan na kabung!
Puyuma,salikidr,Puyuma_7759,alrebi na salikidr i palakuwan! adriya musabak a palidring.
Puyuma,saliyamedang,Puyuma_7773,"na pinaretigir i dawadawa na puwatramak i, a saliyamedang dra ayam."
Puyuma,sangedralran,Puyuma_7844,"na raripaan i, sangedralran kana puran!"
Puyuma,sapangal,Puyuma_7857,tu berayay ku dra sapangal dra belrbelr kan alielri.
Puyuma,sararaipan,Puyuma_7876,a sararaipan nadru na bulabulayan.
Puyuma,sarumaenan,Puyuma_7891,nadru na sarumaenan i saiguiguwan semenay.
Puyuma,sasara,Puyuma_7897,lremek ku sasara.
Puyuma,sasenayan,Puyuma_7905,maatelr ku sasenayan.
Puyuma,semabalr,Puyuma_7989,semabalr muka kikaruna i namalri.
Puyuma,semaer,Puyuma_7995,"tu pareuriyaw semaer na aputr, na kawi aw na tralun i, salaw bulay!"
Puyuma,semalaw,Puyuma_8000,semalaw nu kinatengadrawan.
Puyuma,semalretrun,Puyuma_8019,"ku paranakay semelretrun i, payas maragan."
Puyuma,semalretung,Puyuma_8021,semalretung dra terekuk i nanalri. 
Puyuma,semanan,Puyuma_8028,semanan dra dalan i Arebuwan. 
Puyuma,semanga,Puyuma_8029,semanga dra makiteng dra kuwareisan i namalri.
Puyuma,semangal,Puyuma_8032,"tu palinayaw mi dra enay kana sinsi i, salaw mi semangal."
Puyuma,semangalan,Puyuma_8033,"a manay tu semangalan kandri na manuden aw, kemadru lra tu saeruwan. "
Puyuma,semasaub,Puyuma_8048,semasaub lra i karubungan. 
Puyuma,semeese,Puyuma_8062,tu padeldelanay dra palidring semeese na rengas.
Puyuma,semeket,Puyuma_8067,semeket dratu katengadrawan kan ekis i temama.
Puyuma,semenan,Puyuma_8076,semenan tu nileutran.
Puyuma,semirep,Puyuma_8100,temuetu semirep dra bitrenun na temakakesi.
Puyuma,semungal,Puyuma_8114,aru raani mi. semungal pakalradram dra miyaalrup i namalri.
Puyuma,semupay,Puyuma_8117,semupay yu lra dra kawkaw?
Puyuma,sepadanay,Puyuma_8136,tu sepadanay mi dra dare kaniyam maidrangan. 
Puyuma,silamu,Puyuma_8164,silamu tu sinaleman na kulang kan nanalri.
Puyuma,sinalem,Puyuma_8179,sadru tu sinalem na buir kan temuu na babayan.
Puyuma,siwsiwan,Puyuma_8231,"kaaudalr na wari i, pusabaku kana puaterekukan na siwsiwan."
Puyuma,suwaksuk,Puyuma_8317,"idrini i, tu suwaksuk dra alreban. amelri tu suwaksuk dra utubay."
Puyuma,suwan,Puyuma_8322,ku baretukanay  kana suwan i pitaun na ukak.
Puyuma,tadraran,Puyuma_8341,tadraran kanu paa na tilin!
Puyuma,tagerang,Puyuma_8358,inaba dra tagerang idri na bangesaran.
Puyuma,taina,Puyuma_8363,ulraya i ruma i taina?
Puyuma,tangesapaw,Puyuma_8426,tu tangsapaw kana suwan ku dinikesan na ukak.
Puyuma,tarakisenan,Puyuma_8447,"ta sinaleman na manay driya. an tarakisenan dra kadaw i, silamu."
Puyuma,tariyamayaw,Puyuma_8466,"tu tariyamayaw tu wawadiyan na babayan. kualeng lra garam i, muka kibaawa kantu wawadiyan na babayan."
Puyuma,tatililran,Puyuma_8478,nu berayanay lra kana sinsi nu tatililran?
Puyuma,tawlriyulr,Puyuma_8504,patrungtrung dra tawlriyulr muka semalidra na kemakedreng.
Puyuma,tayta,Puyuma_8512,"tayta na kipubetan driya kan ama i Balriwakes i, kaita driya kirepanauwa kantu nirumaenan. "
Puyuma,temabusuk,Puyuma_8544,temabusuk ku dra lriyung.
Puyuma,temakakesi,Puyuma_8549,a temakakesi garem i saiguiguyan dra tilin amawna maulid kikarun i sabak.
Puyuma,temakesi,Puyuma_8554,temakesi ku kana takesian i Puyuma.
Puyuma,temakesi,Puyuma_8555,temakesi ku dra temuabay. 
Puyuma,temala,Puyuma_8558,temala dra dalan nu utubay. asalru pusaninin! 
Puyuma,temalaulep,Puyuma_8559,temalaulep mi driya i daladalan. uwauwa lra muimu.
Puyuma,temamtam,Puyuma_8568,adri ku kani na trinapa. temamtam ku kantu arelr.
Puyuma,temaranapaw,Puyuma_8582,mubengiyal tu dapalr. an kemakawang i temarenapaw. 
Puyuma,temaranapaw,Puyuma_8583,"an saigu ta temarenapaw dra maidraidrangan i, tu seeranay ta dra nirumaenan."
Puyuma,temararamaw,Puyuma_8591,tu taramaway ku lra kana temararamaw.
Puyuma,temenges,Puyuma_8623,arei temenges dra kulang idru na walrak.
Puyuma,temililr,Puyuma_8633,"na adri driya semekadr temilrilr i, ubilin i takakesian. adri mu karuwa muka malinaya."
Puyuma,temuu,Puyuma_8660,maluwadi mi kan temuu na babayan.
Puyuma,temuwamuwan,Puyuma_8663,"an malubis ta dra maidraidrangan i, tu lramanaw ta dra temuwamuwan."
Puyuma,tengesanay,Puyuma_8683,ku tengesangay dra kenaw i ngidralri.
Puyuma,tenuk,Puyuma_8688,telrui dra bulenan i tenuk nu inupidr na aputr! kababulay an miaputr ta.
Puyuma,timera,Puyuma_8726,kiyandangan a timera.
Puyuma,tinalrek,Puyuma_8735,"temalram ku mekan dra tinalrek i, adri lra nana ku bitruka."
Puyuma,tinuirupan,Puyuma_8753,"tu tinuirupan kan imi nadri na irupan i, talrami driya!"
Puyuma,tinumaidrang,Puyuma_8756,"ta tinumaidrang i drekalr na babayan i, saleman lra tu ami garem."
Puyuma,tranguru,Puyuma_8843,mitimela tu tranguru kana suwan.
Puyuma,tratruri,Puyuma_8890,"na trau na demadikes dra tratruri i, sautr tu dariwaewaan."
Puyuma,tremaulr,Puyuma_8951,"an tremaulr driya dra angeri i, payas semipure a ngangalaw."
Puyuma,tremepuk,Puyuma_8967,kakeseru an tremepuk yu dra mali maw!
Puyuma,treparu,Puyuma_8990,treparu na libeng!
Puyuma,tringalu,Puyuma_9027,tringalu meriwak na ala i tenuk! aw trebelru na bunga.
Puyuma,udrayadraya,Puyuma_9163,areetr ta kadri a! udrayadraya driya!
Puyuma,uisatray,Puyuma_9173,ku uisatray tu dinsiya muka tremimaa dra imar.
Puyuma,ulringulran,Puyuma_9211,semebek tu ulrigulran kana aputr i sabak.
Puyuma,uringetran,Puyuma_9251,makuda dra uringetran nadru na bangangesaran! 
Puyuma,usaninin,Puyuma_9257,temala yu dra dalan. usaninin driya!
Puyuma,uwaisatr,Puyuma_9276,uwaisatr yu dra manay muka kiputremela?
Puyuma,uwaruma,Puyuma_9289,uwaruma ku an pakanguwayan dra aremeng.
Puyuma,waiwaya,Puyuma_9316,waiwaya ku bineray na latak kandriyu na babayan.
Puyuma,walay,Puyuma_9320,uwa lretra dra walay! 
Puyuma,walrak,Puyuma_9330,"tu pinitrangaran kandri na walrak i, kamawan kan temuetaw na babayan."
Puyuma,wawadiyan,Puyuma_9351,maraalrepalrepat kantu wawadiyan i Sulraw.
Puyuma,yaulas,Puyuma_9364,"a temararamaw i, yaulas an aremeng dar."
Rukai,amadrekadrekasane,Rukai_1008,bwala ta irubu ku amadrekadrekasane ta. 
Rukai,apapacasane,Rukai_1907,malra kay apapacasane si papacase. 
Rukai,apatupapalrane,Rukai_2148,palraingi su ku apatupapalrane ki lalake su ki lala ini mu gaku?
Rukai,apavalavala,Rukai_2198,lu apavalavala kay sibini ki lalasu.
Rukai,badhabadha,Rukai_3071,Aneane ku lri kidresenge ki badhabadha? 
Rukai,dringiki,Rukai_4444,Asu bitake ku calrisi ki dringiki? 
Rukai,kadaanane,Rukai_5311,amani kay ku kadaanane nay. 
