source_locator,reader_page,example_label,target_text,translation,gloss_or_segmentation,method,confidence_review_note,included,exclusion_reason,final_xml_path,final_s_id
page-188,188,appendix1-semicolon-2,"niatʉnʉsʉ maku na cacanʉ ia Kuatʉ, Rangui mataa Na’u; ka’anʉ Paicʉ mataa Pi’i.",我在路上遇見的是Kuatʉ、Rangui和Na’u；不是Paicʉ和Pi’i。,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated explanatory-semicolon example and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0453
page-188,188,appendix1-quotes-a,“ka’anʉ ku tia múkusa tanasa ’usu sumasima’ʉ” misee ’uva.,’uva說：「我不要去’usu家玩。」,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated quotation example and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0454
page-188,188,appendix1-quotes-b,"maka’uarʉ kitana nikianara mamarang makasi, “uranoo sua muru’inasʉ cau.”",我們的祖先訓示我們說：「要去幫助困苦的人。」,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated quotation example and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0455
page-189,189,appendix1-parentheses,"mama’ari pa, sii ’esi pa mamane meesua tamu sarunai, tamu nanakʉ mataa tee cuma vuravurau cina maku, ímua tavara’ʉ pa ku ti’ingi nipaka’uara mamarang Kanakanavu (nakai koo pa ku cinimʉ’ʉra sinatʉ poísua kari mamarang).",還好，因為當時我的祖父、祖母和我媽媽的叔叔們都還健在，所以我對卡那卡那富族的祖訓還知道一點（可是我沒見過關於卡那卡那富族祖訓的書籍）。,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated parenthetical example and restored clause spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0456
page-189,189,appendix1-question-a,tia kara kasu múkusa Kausiung nura?,你明天要去高雄嗎？,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated question-mark example,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0457
page-189,189,appendix1-question-b1,te kasu múkusa nanu?,你要去哪裡？,,Direct comparison against official punctuation appendix page image and positioned text XML,Split two-question example into first independently translated question,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0458
page-189,189,appendix1-question-b2,tavara’ʉ kara ku kipapa kasua?,我可以跟你去嗎？,,Direct comparison against official punctuation appendix page image and positioned text XML,Split two-question example into second independently translated question and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0459
page-189,189,appendix1-exclamation-a1,’ai!,唉！,,Direct comparison against official punctuation appendix page image and positioned text XML,Split exclamation example into independently translated interjection,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0460
page-189,189,appendix1-exclamation-a2,ka’anʉ pa mamanʉng sukʉma cina maku.,我媽媽的病還沒好。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split exclamation example into independently translated sentence and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0461
page-189,189,appendix1-exclamation-b,mucana!,走開吧！,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated command example,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0462
page-189,189,appendix1-exclamation-c,cucúrana mamanʉng cʉpʉngʉ Pani!,Pani的心腸真的很好！,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated praise example and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0463
page-189,189,appendix1-exclamation-d,’itumuruana vántuku maku!,我的錢真多呀！,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated happiness example,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0464
page-189,189,appendix1-exclamation-e1,miseni kasu makásua!,你怎麼那樣！,,Direct comparison against official punctuation appendix page image and positioned text XML,Split two-sentence anger example into first independently translated sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0465
page-189,189,appendix1-exclamation-e2,cucuruana kasu natutu!,你真是頑皮啊！,,Direct comparison against official punctuation appendix page image and positioned text XML,Split two-sentence anger example into second independently translated sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0466
page-189,189,appendix1-exclamation-f,niaraka kani cau ísua!,聽說那個人過世了！,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated surprise example and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0467
page-189,189,appendix1-exclamation-g,karapa’ician kasu!,你（再）喝酒看看！,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated warning example,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0468
page-190,190,appendix1-dash-1a-sentence1,’akuni arakukunu mataa Pani sumasima’ʉ--nguai sua napá’ici tamna manu Pani.,不要跟Pani一起玩―就是那位酒鬼的兒子Pani。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split two-sentence dash example into first independently translated sentence and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0469
page-190,190,appendix1-dash-1a-sentence2,paira nguain arasurutu na cau.,他待人經常會惱羞成怒。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split two-sentence dash example into second independently translated sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0470
page-190,190,appendix1-dash-2-question,neni nikó’ua niparia Paicʉ ’aramʉ maku?,誰偷了Paicʉ所曬的肉？,,Direct comparison against official punctuation appendix page image and positioned text XML,Split dialogue example into independently translated question and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0471
page-190,190,appendix1-dash-2-answer,ikim--’atai ’apio mataa iku.,我們―’atai、’apio和我。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split dialogue example into independently translated answer and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0472
page-190,190,appendix1-ellipsis-1,"niarakukunu kim miʉra aracakanʉ... ’itúmuru niaracakana mia, makai ngʉkau, to’urung, takuisi mataa... cucuruana ’una ’incu!",昨天我們一起去打獵，獵到很多獵物，像猴子、山羌、山羊和…真幸運啊！,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated ellipsis example and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0473
page-190,190,appendix1-ellipsis-2-sentence1,matárava masini koo pa nguain makacʉkʉna... ka’anʉ tavara’ʉn...,他到現在還沒到，不知道…,,Direct comparison against official punctuation appendix page image and positioned text XML,Split multi-sentence ellipsis example into first independently translated sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0474
page-190,190,appendix1-ellipsis-2-interjection,’aa!,哦！,,Direct comparison against official punctuation appendix page image and positioned text XML,Split multi-sentence ellipsis example into independently translated interjection,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0475
page-190,190,appendix1-ellipsis-2-sentence2,’esacu nguain.,他來了啦。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split multi-sentence ellipsis example into final independently translated sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0476
page-190,190,appendix1-hyphen,ma-ti-’ara-’a-ra-vang ’aa ’ara-vang va-tu ’ara-vang va-tu! ti-sa-’ʉku-’a-pa-sʉ.,石縫裡摸、摸、摸，石縫裡摸、摸、摸啊！啊！抓到螃蟹。,,Direct comparison against official punctuation appendix page image and positioned text XML,Retained complete translated song hyphenation example,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0477
page-191,191,appendix1-capitalization-1,sua nganai maku ia Pani Kanapaniana.,我的名字叫Pani Kanapaniana。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split capitalization example into first independently translated sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0478
page-191,191,appendix1-capitalization-2,’esi ku Namásia tuísua takituturua.,我在Namásia擔任老師。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split capitalization example into second independently translated sentence and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0479
page-191,191,appendix1-paragraph-1,"sua Pani tamna tarisinata ia, nimúciri na vʉcʉke cimʉrʉ.",Pani的學校座落於山腰。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split the combined Chinese translation at its source sentence boundary,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0480
page-191,191,appendix1-paragraph-2,ciciri tarisinata ia ’una mapúnarʉ tantanau.,學校周邊有廣闊的森林。,,Direct comparison against official punctuation appendix page image and positioned text XML,Recovered second source sentence; translation expresses its aligned forest clause,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0481
page-191,191,appendix1-paragraph-3,’itúmuru tapinange monoon ’inia paracani; ’una kangvang ta’anna mataa anu mingangane na vungavung.,有許多的鳥兒在那裡歌唱；也有蝴蝶與蜜蜂在花朵裡飛舞。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split paragraph example into semicolon-linked aligned sentence and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0482
page-191,191,appendix1-paragraph-4,paira Pani moon na mavúca’ʉ racʉcʉna arapana’ʉ sumasima’ʉ.,Pani常常在柔軟的青草上奔跑玩耍。,,Direct comparison against official punctuation appendix page image and positioned text XML,Split paragraph example into final aligned sentence and restored spacing,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0483
page-221,221,narrative1-001,"miana ’ʉnai mamane mita ia, urucin kani meesua taniarʉ.",以前我們（卡那卡那富族）大地，那時有兩個太陽。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0484
page-221,221,narrative1-002,"’apapuiri urucin taniarʉ arapipiningi, ímua tantaniara maciasʉ taniara, ’akia mapitʉ’ʉ.",兩個太陽輪流出現，所以每天都是白晝，沒有夜晚。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0485
page-221,221,narrative1-003,muru’inasʉ cau meesua sii ka’anʉ tavara’ʉ tia nukanmana aramia’ʉ?,當時的人類很困擾，因為不知道要何時起床？,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0486
page-222,222,narrative1-004,tia nukanmana putukikio?,何時要工作？,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0487
page-222,222,narrative1-005,tia nukanmana tarasangai?,何時可以休息？,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0488
page-222,222,narrative1-006,marápusu kavangvang ’ʉnai mamane.,大地非常的混亂。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0489
page-222,222,narrative1-007,’akia cau tavara’ʉ te cu makananu nuari.,沒有人知道未來將如何。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0490
page-223,223,narrative1-008,"meesua, ’una tacini nanmarua nanakʉ.",當時有一位少女。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0491
page-223,223,narrative1-009,"nanara kani, miacicini cumacʉvʉrʉ.",據說是個孤兒，獨自一人生活。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0492
