id,verdict,fragment,source
Paiwan_7bd5d0d1-be0a-f011-bd65-00155db40116,resolved,,liav a na cemuvuʼ / cemuvuq a kavaluan i kadjalanan.
Paiwan_ab19c9d7-be0a-f011-bd65-00155db40116,resolved,,liav a teʼican / teqican ni vuvu a siteʼiteʼic / siteqiteqic.
Paiwan_db96d8cb-be0a-f011-bd65-00155db40116,resolved,,liav a teʼican/teqican ni vuvu a siteʼiteʼic/siteqiteqic.
Paiwan_e4d3d0d1-be0a-f011-bd65-00155db40116,dropped,liav aravac a kadrang / ljavingan i ta azua gadu.,liav aravac a kadrang / ljavingan i ta azua gadu.
Paiwan_a24ce0c5-be0a-f011-bd65-00155db40116,dropped,liav aravac a kadrang/ljavingan i ta azua gadu.,liav aravac a kadrang/ljavingan i ta azua gadu.
Paiwan_cfd6d0d1-be0a-f011-bd65-00155db40116,resolved,,liav aravac a pini kubav a ta vaʼu / vaqu.
Paiwan_a44ee0c5-be0a-f011-bd65-00155db40116,resolved,,liav aravac a pini kubav a ta vaʼu/vaqu.
Paiwan_2d9ad8cb-be0a-f011-bd65-00155db40116,resolved,,liav aravac a sinitalem a ʼudis / qudis ni vuvu i gadu.
Paiwan_464ae0c5-be0a-f011-bd65-00155db40116,resolved,,liav aravac a sinitalem a ʼudis/qudis ni vuvu i gadu.
Paiwan_61d7d0d1-be0a-f011-bd65-00155db40116,resolved,,lima a puluʼ / puluq a ʼaciljay / qaciljay a kinacu sa vaikan na ku kaka.
Paiwan_c24fe0c5-be0a-f011-bd65-00155db40116,resolved,,lima a puluʼ/puluq a ʼaciljay/qaciljay a kinacu sa vaikan na ku kaka.
Paiwan_e1d7d0d1-be0a-f011-bd65-00155db40116,resolved,,ljemuceljuc ti kina nu venateʼ / venateq.
Paiwan_d54fe0c5-be0a-f011-bd65-00155db40116,resolved,,ljemuceljuc ti kina nu venateʼ/venateq.
Paiwan_4cd2d0d1-be0a-f011-bd65-00155db40116,resolved,,ljenguaʼu / ljenguaqu a dremiur nu kemsa sun ta ʼinasav / qinasav.
Paiwan_f74be0c5-be0a-f011-bd65-00155db40116,resolved,,ljenguaʼu/ljenguaqu a dremiur nu kemsa sun ta ʼinasav/qinasav.
Paiwan_141ac9d7-be0a-f011-bd65-00155db40116,resolved,,macaqu a semenay a ku kaka tjaljaljak a uqaljay / uʼaljay.
Paiwan_8697d8cb-be0a-f011-bd65-00155db40116,resolved,,macaqu a semenay a ku kaka tjaljaljak a uqaljay/uʼaljay.
Paiwan_c21bc9d7-be0a-f011-bd65-00155db40116,resolved,,macaʼu / macaqu a semenay saka macaʼu / macaqu a zemiyan uta timadju.
Paiwan_251ac9d7-be0a-f011-bd65-00155db40116,resolved,,macaʼu / macaqu aravac a tjemenun ti kina.
Paiwan_c31bc9d7-be0a-f011-bd65-00155db40116,dropped,macaʼu / macaqu aravac a zemuga / cemukis a ku kaka vavayan.,macaʼu / macaqu aravac a zemuga / cemukis a ku kaka vavayan.
Paiwan_7ed5d0d1-be0a-f011-bd65-00155db40116,resolved,,macaʼu / macaqu sun a lemangeda tua kay a kinacalisianan?
Paiwan_6f98d8cb-be0a-f011-bd65-00155db40116,resolved,,macaʼu / macaqu ti kama kati kaka a ʼemaljiv / qemaljiv.
Paiwan_cb99d8cb-be0a-f011-bd65-00155db40116,resolved,,macaʼu/macaqu a semenay saka macaʼu/macaqu a zemiyan uta timadju.
Paiwan_cc99d8cb-be0a-f011-bd65-00155db40116,dropped,macaʼu/macaqu aravac a zemuga/cemukis a ku kaka vavayan.,macaʼu/macaqu aravac a zemuga/cemukis a ku kaka vavayan.
Paiwan_7e4de0c5-be0a-f011-bd65-00155db40116,resolved,,macaʼu/macaqu sun a lemangeda tua kay a kinacalisianan?
Paiwan_4249e0c5-be0a-f011-bd65-00155db40116,resolved,,macaʼu/macaqu ti kama kati kaka a ʼemaljiv/qemaljiv.
Paiwan_eed7d0d1-be0a-f011-bd65-00155db40116,resolved,,"maculja anga aken aravac, ini a ke kan a tucu a ʼadav / qadav ."
Paiwan_764ee0c5-be0a-f011-bd65-00155db40116,dropped,makadjekep tua quljimazingay / tjagimgim ti muni.,makadjekep tua quljimazingay / tjagimgim ti muni.
Paiwan_774ee0c5-be0a-f011-bd65-00155db40116,resolved,,makakananga a kaljivungu / tjivunguan tatja qinuman.
Paiwan_b219c9d7-be0a-f011-bd65-00155db40116,resolved,,makaya aravac a ljavingan a temepiʼ / temepiq ta ricing.
Paiwan_7697d8cb-be0a-f011-bd65-00155db40116,resolved,,makaya aravac a ljavingan a temepiʼ/temepiq ta ricing.
Paiwan_efd8d0d1-be0a-f011-bd65-00155db40116,resolved,,makaya aravac timadju a menecemec ta patailjan nu kiʼuljucan / kiquljucan.
Paiwan_7e93d8cb-be0a-f011-bd65-00155db40116,resolved,,makaya aravac timadju a menecemec ta patailjan nu kiʼuljucan/kiquljucan.
Paiwan_ffd2d0d1-be0a-f011-bd65-00155db40116,resolved,,makaya sun a gemucguc tjanuaken? gacel aravac a ku uʼulj / uqulj !
Paiwan_fdd5d0d1-be0a-f011-bd65-00155db40116,dropped,makaya tja saneʼavain a kalalumai / rumagay.,makaya tja saneʼavain a kalalumai / rumagay.
Paiwan_be4ae0c5-be0a-f011-bd65-00155db40116,dropped,makesanga djamai padjeleu/padjelu a tjazatjazar(cukuy) uljatjen a keman.,makesanga djamai padjeleu/padjelu a tjazatjazar(cukuy) uljatjen a keman.
Paiwan_47d8d0d1-be0a-f011-bd65-00155db40116,resolved,,makuda azua vavayan kuazua ʼucengecengel / qecengecengel a ʼuvalj / quvalj?
Paiwan_121ac9d7-be0a-f011-bd65-00155db40116,resolved,,malap ta tjakaz sa tuluy aken ni kina tu kemuda semulavu ta vaʼu / vaqu.
Paiwan_261ac9d7-be0a-f011-bd65-00155db40116,resolved,,malap ti kaka tua pangul sa panguli a pendi aza ʼaciljay / qaciljay.
Paiwan_6098d8cb-be0a-f011-bd65-00155db40116,resolved,,malap ti kaka tua pangul sa panguli a pendi aza ʼaciljay/qaciljay.
Paiwan_111ac9d7-be0a-f011-bd65-00155db40116,resolved,,malap ti kina ta tjakaz sa semulavu tua vaʼu / vaqu.
Paiwan_5c1bc9d7-be0a-f011-bd65-00155db40116,resolved,,malap timadju ta calis sa venljatj / venalutjay ta vatu.
Paiwan_b699d8cb-be0a-f011-bd65-00155db40116,resolved,,malap timadju ta calis sa venljatj/venalutjay ta vatu.
Paiwan_6218c9d7-be0a-f011-bd65-00155db40116,dropped,malje / man sepatj a puluʼ / puluq a sasupuan a caucau i kiukay.,malje / man sepatj a puluʼ / puluq a sasupuan a caucau i kiukay.
Paiwan_da18c9d7-be0a-f011-bd65-00155db40116,dropped,malje / man siva a puluʼ / puluq a sasupuan a situ ni sinsi.,malje / man siva a puluʼ / puluq a sasupuan a situ ni sinsi.
Paiwan_fa9ad8cb-be0a-f011-bd65-00155db40116,dropped,malje / man tapuluq / tapuluʼ a caucau i maza.,malje / man tapuluq / tapuluʼ a caucau i maza.
Paiwan_4f96d8cb-be0a-f011-bd65-00155db40116,dropped,malje/man sepatj a puluʼ/puluq a sasupuan a caucau i kiukay.,malje/man sepatj a puluʼ/puluq a sasupuan a caucau i kiukay.
Paiwan_c696d8cb-be0a-f011-bd65-00155db40116,dropped,malje/man siva a puluʼ/puluq a sasupuan a situ ni sinsi.,malje/man siva a puluʼ/puluq a sasupuan a situ ni sinsi.
Paiwan_b1d8d0d1-be0a-f011-bd65-00155db40116,resolved,,mamav a nia kinacu a inpic tucu a ʼadav / qadav.
Paiwan_f450e0c5-be0a-f011-bd65-00155db40116,resolved,,mamav a nia kinacu a inpic tucu a ʼadav/qadav.
Paiwan_9299d8cb-be0a-f011-bd65-00155db40116,resolved,,manu ʼemudjalj / qemudjalj a paljeʼaca / paljeqaca.
Paiwan_4b49e0c5-be0a-f011-bd65-00155db40116,resolved,,manu ʼemudjalj/qemudjalj a paljeʼaca/paljeqaca.
Paiwan_bad8d0d1-be0a-f011-bd65-00155db40116,resolved,,mapida a su marekavetjek / marekakaka?
Paiwan_fd50e0c5-be0a-f011-bd65-00155db40116,resolved,,mapida a su marekavetjek/marekakaka?
Paiwan_3ad2d0d1-be0a-f011-bd65-00155db40116,resolved,,marekutj aken aravac a pacun ta djamuʼ / djamauq!
Paiwan_e94be0c5-be0a-f011-bd65-00155db40116,resolved,,marekutj aken aravac a pacun ta djamuʼ/djamauq!
Paiwan_b31bc9d7-be0a-f011-bd65-00155db40116,dropped,marekutj aravac a ku kaka nu miperper a vungu / tjivungan / ljungas.,marekutj aravac a ku kaka nu miperper a vungu / tjivungan / ljungas.
Paiwan_c599d8cb-be0a-f011-bd65-00155db40116,dropped,marekutj aravac a ku kaka nu miperper a vungu/tjivungan/ljungas.,marekutj aravac a ku kaka nu miperper a vungu/tjivungan/ljungas.
Paiwan_d217c9d7-be0a-f011-bd65-00155db40116,resolved,,marekutj tu kirivuanan na kaka timadju sika na kiʼilja / kiqilja i putung.
Paiwan_ec1ac9d7-be0a-f011-bd65-00155db40116,resolved,,"masa sikavaljut, vaik anga timadju a matjuʼalja / matjuqalja a kipusaliman."
Paiwan_461bc9d7-be0a-f011-bd65-00155db40116,dropped,masalu amen tu izua a vatitingan / paseljaling,masalu amen tu izua a vatitingan / paseljaling
Paiwan_2617c9d7-be0a-f011-bd65-00155db40116,resolved,,matjaliavliav a papiceʼan / papiceqan nua tja kinacavacavan.
Paiwan_454fe0c5-be0a-f011-bd65-00155db40116,resolved,,matjaliavliav a papiceʼan/papiceqan nua tja kinacavacavan.
Paiwan_b019c9d7-be0a-f011-bd65-00155db40116,resolved,,matucu ti kina ʼivu / qivu tjanuamen nu temekel itjen a semuʼaca / semuqaca tua zaljum sika nanguaʼan / nanguaqan nua tja kinacavacavan aya.
Paiwan_cbd8d0d1-be0a-f011-bd65-00155db40116,resolved,,mavetu anga aken aravac tjara ikanga mulisuʼ / mulisuq uta a kakanen.
Paiwan_6a4ee0c5-be0a-f011-bd65-00155db40116,dropped,maya ljiadet tazua ljuang cualen / tequngen sun.,maya ljiadet tazua ljuang cualen / tequngen sun.
Paiwan_2a473c9e-8a33-f011-8fad-000d3a8250a0,dropped,maya ljiadet tazua ljuang cualen/tequngen sun.,maya ljiadet tazua ljuang cualen/tequngen sun.
Paiwan_e8d8d0d1-be0a-f011-bd65-00155db40116,dropped,"maya pavay taimadju ta valjitjuq(paisu), ku vinayan anga kasauni.","maya pavay taimadju ta valjitjuq(paisu), ku vinayan anga kasauni."
Paiwan_521bc9d7-be0a-f011-bd65-00155db40116,resolved,,maya sa venadevad ta ku nemanga kuayain a ku kaka uʼaljay / uqaljay.
Paiwan_1599d8cb-be0a-f011-bd65-00155db40116,resolved,,maya sa venadevad ta ku nemanga kuayain a ku kaka uʼaljay/uqaljay.
Paiwan_ecd8d0d1-be0a-f011-bd65-00155db40116,dropped,mazuʼ / matjaq anan aza kalanbav i palikulikuz.,mazuʼ / matjaq anan aza kalanbav i palikulikuz.
Paiwan_ebd8d0d1-be0a-f011-bd65-00155db40116,resolved,,mazuʼ / mazuq anan a vangalj na kamaya.
Paiwan_7893d8cb-be0a-f011-bd65-00155db40116,resolved,,mazuʼ/mazuq anan a vangalj na kamaya.
Paiwan_ebd7d0d1-be0a-f011-bd65-00155db40116,resolved,,maʼusav / maqusav aken aravac tu temekel ta zaljum.
Paiwan_0c51e0c5-be0a-f011-bd65-00155db40116,resolved,,maʼusav/maqusav aken aravac tu temekel ta zaljum.
Paiwan_6018c9d7-be0a-f011-bd65-00155db40116,resolved,,maʼutjav / maqutjav ti kina ta sengesengan i tjumaʼ / tjumaq.
Paiwan_4e96d8cb-be0a-f011-bd65-00155db40116,resolved,,maʼutjav/maqutjav ti kina ta sengesengan i tjumaʼ/tjumaq.
Paiwan_8199d8cb-be0a-f011-bd65-00155db40116,resolved,,melava aravac a ʼavan / qavan nimadju.
Paiwan_7813e8bf-be0a-f011-bd65-00155db40116,resolved,,melava aravac a ʼavan/qavan nimadju.
Paiwan_3617c9d7-be0a-f011-bd65-00155db40116,resolved,,menguq / menguaʼ anga ku piqay / piʼay.
Paiwan_f594d8cb-be0a-f011-bd65-00155db40116,resolved,,menguq/menguaʼ anga ku piqay/piʼay.
Paiwan_f0d8d0d1-be0a-f011-bd65-00155db40116,resolved,,minpudruk a paʼulid / paqulid tua levan tiamadju.
Paiwan_8193d8cb-be0a-f011-bd65-00155db40116,resolved,,minpudruk a paʼulid/paqulid tua levan tiamadju.
Paiwan_efd7d0d1-be0a-f011-bd65-00155db40116,resolved,,minvalak a liʼu / liqu nu madraʼul / madraqul.
Paiwan_3950e0c5-be0a-f011-bd65-00155db40116,resolved,,minvalak a liʼu/liqu nu madraʼul/madraqul.
Paiwan_309ad8cb-be0a-f011-bd65-00155db40116,resolved,,minʼut / minqut anga a ʼuljivangerav / quljivangerav.
Paiwan_494ae0c5-be0a-f011-bd65-00155db40116,resolved,,minʼut/minqut anga a ʼuljivangerav/quljivangerav.
Paiwan_7298d8cb-be0a-f011-bd65-00155db40116,resolved,,miperperper a makata cauciuci aza ʼuljicacingelav / quljicacengelav.
Paiwan_0599d8cb-be0a-f011-bd65-00155db40116,resolved,,miperperper a makata cauciuci aza ʼuljicacingelav/quljicacengelav.
Paiwan_8499d8cb-be0a-f011-bd65-00155db40116,resolved,,miperperper i kalevelevan azua ʼayaʼayam / qayaqayam.
Paiwan_3949e0c5-be0a-f011-bd65-00155db40116,resolved,,miperperper i kalevelevan azua ʼayaʼayam/qayaqayam.
Paiwan_2fd6d0d1-be0a-f011-bd65-00155db40116,resolved,,miperperper i puvaʼuan / puvaquan azua kerilj.
Paiwan_049bd8cb-be0a-f011-bd65-00155db40116,resolved,,na cemavulid ti kama tu taʼuyulj / taquyulj ta kasiv a mangetjez.
Paiwan_079bd8cb-be0a-f011-bd65-00155db40116,resolved,,na cemeged aken tua mareka ku ʼali / qali a matjumaʼ / matjumaq a keman.
Paiwan_07d3d0d1-be0a-f011-bd65-00155db40116,resolved,,na cemian ti kina tu masanitalj tua ingcay / kingcay sa puqatiay / puʼatiai.
Paiwan_9a4ce0c5-be0a-f011-bd65-00155db40116,resolved,,na cemian ti kina tu masanitalj tua ingcay/kingcay sa puqatiay/puʼatiai.
Paiwan_814ce0c5-be0a-f011-bd65-00155db40116,resolved,,na djumrac / djuriac ti Muni tjanuaken.
Paiwan_5dd7d0d1-be0a-f011-bd65-00155db40116,dropped,na kemacu a kemasi gakku / kakituluan a ku kaka tua liljualjuas a ʼaciljasy / qaciljay.,na kemacu a kemasi gakku / kakituluan a ku kaka tua liljualjuas a ʼaciljasy / qaciljay.
Paiwan_c7d6d0d1-be0a-f011-bd65-00155db40116,resolved,,na keman a kitangez / kirangez ta vurasi katua ljaceng a kipaperiljay a ku kaka.
Paiwan_b41bc9d7-be0a-f011-bd65-00155db40116,resolved,,na kemasi vavua ti kina malap tu liav tua vurasi / vudrati sa pasa umaʼi / umaqi.
Paiwan_89d5d0d1-be0a-f011-bd65-00155db40116,resolved,,na kemavulj ti kina ta ʼaliʼali / qaliqali tua sitalem a ljaceng.
Paiwan_fe9ad8cb-be0a-f011-bd65-00155db40116,resolved,,na kiciʼav / ciqav a ku cekelj tatiav a kasiljavek.
Paiwan_36d6d0d1-be0a-f011-bd65-00155db40116,resolved,,na kigidi a taqed / taʼed a ku kaka sa ʼemevet / qemevet tua sangel mana sekataʼed / sekataqed.
Paiwan_884de0c5-be0a-f011-bd65-00155db40116,resolved,,na kigidi a taqed/taʼed a ku kaka sa ʼemevet/qemevet tua sangel mana sekataʼed/sekataqed.
Paiwan_04d3d0d1-be0a-f011-bd65-00155db40116,dropped,na kisedjam aken tu tjelu a iday ta paisu / valjitjuq tjaimadju.,na kisedjam aken tu tjelu a iday ta paisu / valjitjuq tjaimadju.
Paiwan_964ce0c5-be0a-f011-bd65-00155db40116,dropped,na kisedjam aken tu tjelu a iday ta paisu/valjitjuq tjaimadju.,na kisedjam aken tu tjelu a iday ta paisu/valjitjuq tjaimadju.
Paiwan_6418c9d7-be0a-f011-bd65-00155db40116,resolved,,na ku kaka cu a siʼuliʼulip / siquliqulip.
Paiwan_c596d8cb-be0a-f011-bd65-00155db40116,resolved,,na ku kaka cu a siʼuliʼulip/siquliqulip.
Paiwan_7d98d8cb-be0a-f011-bd65-00155db40116,resolved,,na ljemama ta tjukap na ʼalja / qalja timadju.
Paiwan_6713e8bf-be0a-f011-bd65-00155db40116,resolved,,na ljemama ta tjukap na ʼalja/qalja timadju.
Paiwan_3fd8d0d1-be0a-f011-bd65-00155db40116,dropped,"na maipuʼ / maipuq anga za kasiv, saka qinzetj anga sini talem a vuciar / katjutjung ni kina.","na maipuʼ / maipuq anga za kasiv, saka qinzetj anga sini talem a vuciar / katjutjung ni kina."
Paiwan_3a50e0c5-be0a-f011-bd65-00155db40116,dropped,"na maipuʼ/maipuq anga za kasiv, saka qinzetj anga sini talem a vuciar/katjutjung ni kina.","na maipuʼ/maipuq anga za kasiv, saka qinzetj anga sini talem a vuciar/katjutjung ni kina."
Paiwan_2f9ad8cb-be0a-f011-bd65-00155db40116,resolved,,na makuda a ʼuljav / quljav na ʼurepus / qurepus?
Paiwan_484ae0c5-be0a-f011-bd65-00155db40116,resolved,,na makuda a ʼuljav/quljav na ʼurepus/qurepus?
Paiwan_52d8d0d1-be0a-f011-bd65-00155db40116,resolved,,na malingedjelj i ta ʼaciljay / qaciljay timadju.
Paiwan_4150e0c5-be0a-f011-bd65-00155db40116,resolved,,na malingedjelj i ta ʼaciljay/qaciljay timadju.
Paiwan_b1e44090-a130-f011-8fad-000d3a8250a0,dropped,na maljupetj aicu a suiru / tjaptjap manasika nu qemudjalj mulaviq sakamaya zaljum.,na maljupetj aicu a suiru / tjaptjap manasika nu qemudjalj mulaviq sakamaya zaljum.
Paiwan_98d1d0d1-be0a-f011-bd65-00155db40116,resolved,,na mapasaʼetju / mapasaqetju a ku cungal i tjay kaviri.
Paiwan_c6d8d0d1-be0a-f011-bd65-00155db40116,resolved,,"na matatukuda amen a tapuluʼ / tapuluq anga cavilj, aki paʼenetj / paqenetj anan timadju tjanuaken?"
Paiwan_0951e0c5-be0a-f011-bd65-00155db40116,resolved,,"na matatukuda amen a tapuluʼ/tapuluq anga cavilj, aki paʼenetj/paqenetj anan timadju tjanuaken?"
Paiwan_b71bc9d7-be0a-f011-bd65-00155db40116,resolved,,na minvalak anga a vutevutan nazua maʼacuvucuvung / maqacuvucuvung.
Paiwan_c799d8cb-be0a-f011-bd65-00155db40116,resolved,,na minvalak anga a vutevutan nazua maʼacuvucuvung/maqacuvucuvung.
Paiwan_ea1ac9d7-be0a-f011-bd65-00155db40116,dropped,na miperper anga sa vaik a vaduvadu / tjutjuy.,na miperper anga sa vaik a vaduvadu / tjutjuy.
Paiwan_6318c9d7-be0a-f011-bd65-00155db40116,resolved,,na misepi aken tua ʼatjuvi / qatjuvi kasalim.
Paiwan_2c7406a8-be0a-f011-bd65-00155db40116,dropped,na pavalasun a icapilj(kian) ta malasung?,na pavalasun a icapilj(kian) ta malasung?
Paiwan_3417c9d7-be0a-f011-bd65-00155db40116,resolved,,na peniliʼ / peniliq ti kaka tua nguanguaʼ / nguanguaq a itung tu sivay tjanuaken.
Paiwan_f394d8cb-be0a-f011-bd65-00155db40116,resolved,,na peniliʼ/peniliq ti kaka tua nguanguaʼ/nguanguaq a itung tu sivay tjanuaken.
Paiwan_eed3d0d1-be0a-f011-bd65-00155db40116,resolved,,na pucekelj a ku kalaingan / palaingan katiav.
Paiwan_151ac9d7-be0a-f011-bd65-00155db40116,resolved,,na taʼed / taqed a ku kaka tjaljaljak a uqaljay / uʼaljay?
Paiwan_d7d7d0d1-be0a-f011-bd65-00155db40116,resolved,,na temuʼulj / temuqulj sun tua ljamzi a kicadaʼ / kicadaq?
Paiwan_cc4fe0c5-be0a-f011-bd65-00155db40116,resolved,,na temuʼulj/temuqulj sun tua ljamzi a kicadaʼ/kicadaq?
Paiwan_731ac9d7-be0a-f011-bd65-00155db40116,resolved,,"na tjemuktjuk tjanuaken a za kuka, ayata na vaik aken a cemakav ta ʼecilu / qecilu."
Paiwan_6198d8cb-be0a-f011-bd65-00155db40116,resolved,,"na tjemuktjuk tjanuaken a za kuka, ayata na vaik aken a cemakav ta ʼecilu/qecilu."
Paiwan_31d6d0d1-be0a-f011-bd65-00155db40116,resolved,,na unting ta palidring ti kama a kicacevung tjay kina a pasa umaʼ / umaq a ma puljiukan.
Paiwan_c617c9d7-be0a-f011-bd65-00155db40116,resolved,,na vaik ti kama a ma gadu a puʼacev / puqacev ta butj.
Paiwan_7095d8cb-be0a-f011-bd65-00155db40116,resolved,,na vaik ti kama a ma gadu a puʼacev/puqacev ta butj.
Paiwan_501bc9d7-be0a-f011-bd65-00155db40116,resolved,,"na veljelem anga, makeljang tu uri ʼemudjalj / qemudjalj anga."
Paiwan_cc4be0c5-be0a-f011-bd65-00155db40116,dropped,na venaljavaljan / penasevayar ti giu nu mainuanga.,na venaljavaljan / penasevayar ti giu nu mainuanga.
Paiwan_e31ac9d7-be0a-f011-bd65-00155db40116,resolved,,na veneli aken tu unem a puluʼ / puluq a supuan ta sunatj.
Paiwan_0899d8cb-be0a-f011-bd65-00155db40116,resolved,,na veneli aken tu unem a puluʼ/puluq a supuan ta sunatj.
Paiwan_c41bc9d7-be0a-f011-bd65-00155db40116,resolved,,na zemukem a talidulidu ta sasiʼ / sasiq a za ku kaka uʼaljay / uqaljay.
Paiwan_cd99d8cb-be0a-f011-bd65-00155db40116,resolved,,na zemukem a talidulidu ta sasiʼ/sasiq a za ku kaka uʼaljay/uqaljay.
Paiwan_531bc9d7-be0a-f011-bd65-00155db40116,resolved,,na ʼemaljup / qemaljup anga sun ta venan?
Paiwan_8e99d8cb-be0a-f011-bd65-00155db40116,resolved,,na ʼemereng / qemereng ti vuvu i ta garaljigalj.
Paiwan_4749e0c5-be0a-f011-bd65-00155db40116,resolved,,na ʼemereng/qemereng ti vuvu i ta garaljigalj.
Paiwan_9099d8cb-be0a-f011-bd65-00155db40116,resolved,,na ʼemiladj / qemiladj a kisululjayan i tjaytjeku tua kasiv ti kama.
Paiwan_8f99d8cb-be0a-f011-bd65-00155db40116,resolved,,na ʼemiladj / qemiladj i ta ʼiladjan / qiladjan timadju.
Paiwan_9699d8cb-be0a-f011-bd65-00155db40116,resolved,,na ʼemiladj / qemiladj ti kina i ta ʼiladjan / qiladjan.
Paiwan_4849e0c5-be0a-f011-bd65-00155db40116,resolved,,na ʼemiladj/qemiladj i ta ʼiladjan/qiladjan timadju.
Paiwan_5249e0c5-be0a-f011-bd65-00155db40116,resolved,,na ʼemiladj/qemiladj ti kina i ta ʼiladjan/qiladjan.
Paiwan_7a98d8cb-be0a-f011-bd65-00155db40116,resolved,,nakudremel aravac a 'alev / qalev naicu a cinulju a ʼacang / qacang.
Paiwan_6413e8bf-be0a-f011-bd65-00155db40116,resolved,,nakudremel aravac a ʼalev/qalev naicu a cinulju a ʼacang/qacang.
Paiwan_47d2d0d1-be0a-f011-bd65-00155db40116,resolved,,nakuya a djemuʼudjuʼ / djemuqudjuq ta cauciuci.
Paiwan_f04be0c5-be0a-f011-bd65-00155db40116,resolved,,nakuya a djemuʼudjuʼ/djemuqudjuq ta cauciuci.
Paiwan_7f1ac9d7-be0a-f011-bd65-00155db40116,resolved,,nakuya tjumaʼ / tjumaq a paʼeteleng / paqeteleng tua na ʼaliʼali / qaliqali a umaʼ / umaq.
Paiwan_6898d8cb-be0a-f011-bd65-00155db40116,resolved,,nakuya tjumaʼ/tjumaq a paʼeteleng/paqeteleng tua na ʼaliʼali/qaliqali a umaʼ/umaq.
Paiwan_f3d2d0d1-be0a-f011-bd65-00155db40116,resolved,,namasi kacalaʼ / kacalaq tu drusa a puluʼ / puluq katu sepatj a sasupuan ti kina.
Paiwan_8f4ce0c5-be0a-f011-bd65-00155db40116,resolved,,namasi kacalaʼ/kacalaq tu drusa a puluʼ/puluq katu sepatj a sasupuan ti kina.
Paiwan_efd3d0d1-be0a-f011-bd65-00155db40116,resolved,,namatuqa / namatuʼa ta kindraljum a kalapekapan ni Tjuku.
Paiwan_ab4ce0c5-be0a-f011-bd65-00155db40116,resolved,,namatuqa/namatuʼa ta kindraljum a kalapekapan ni Tjuku.
Paiwan_c25ec1dd-be0a-f011-bd65-00155db40116,resolved,,namaya ta ʼeluz / qeluz a pasamelava aza kula na zu / zau.
Paiwan_ce99d8cb-be0a-f011-bd65-00155db40116,resolved,,namaya ta ʼeluz/qeluz a pasamelava aza kula na zu/zau.
Paiwan_eed8d0d1-be0a-f011-bd65-00155db40116,resolved,,"namenacidiljan i tjumaʼ / tjumaq aza ku kaka vavayan, sika maʼutjav / maqutjav aken tua maumaʼ a kipusaladj tjaimadju."
Paiwan_7c93d8cb-be0a-f011-bd65-00155db40116,resolved,,"namenacidiljan i tjumaʼ/tjumaq aza ku kaka vavayan, sika maʼutjav/maqutjav aken tua maumaʼ a kipusaladj tjaimadju."
Paiwan_4dd7d0d1-be0a-f011-bd65-00155db40116,dropped,"neka anga nu zaljum i puzaljuman / tangku, aika na maljuqic anga aza laljing?","neka anga nu zaljum i puzaljuman / tangku, aika na maljuqic anga aza laljing?"
Paiwan_db18c9d7-be0a-f011-bd65-00155db40116,dropped,neka nu tja siviliviling / kakara kacalisian kasicuayan.,neka nu tja siviliviling / kakara kacalisian kasicuayan.
Paiwan_c796d8cb-be0a-f011-bd65-00155db40116,dropped,neka nu tja siviliviling/kakara kacalisian kasicuayan.,neka nu tja siviliviling/kakara kacalisian kasicuayan.
Paiwan_9999d8cb-be0a-f011-bd65-00155db40116,resolved,,nguanguaʼ / nguanguaq a ravac a nia ʼinaljan / qinaljan.
Paiwan_5f18c9d7-be0a-f011-bd65-00155db40116,resolved,,nguanguaʼ / nguanguaq aravac a ljingav nua senay ni kina.
Paiwan_da17c9d7-be0a-f011-bd65-00155db40116,resolved,,nguanguaʼ / nguanguaq aravac aicu a ʼucengecengel / qucengecengel a rigi.
Paiwan_7cd5d0d1-be0a-f011-bd65-00155db40116,resolved,,nguanguaʼ / nguanguaq aravc a kaviz ni Muni.
Paiwan_3f4ae0c5-be0a-f011-bd65-00155db40116,resolved,,nguanguaʼ/nguanguaq a ravac a nia ʼinaljan/qinaljan.
Paiwan_4d96d8cb-be0a-f011-bd65-00155db40116,resolved,,nguanguaʼ/nguanguaq aravac a ljingav nua senay ni kina.
