token,count,category,in_attestation_dict,n_files,example_file,example_sentence_id,example_context
ilabulabu'ay,1,internal,no,1,Pyahaw.xml,0,"…ian, Nan-aw siang, Piho chun. u sumamaday, u ilabulabu'ay, u tabakiay a niyazu'. Piho a ngangan namakay…"
puuay',1,final,no,1,Qatar.xml,0,"…nlikena atu adidiay a ba'yu, idwa henay ku a puuay' nu buyu atu tabakiya nu ba'ba'tuan a buyuan.…"
kala-ke',1,final,no,1,Qatar.xml,0,"…l nu lami'an, nikudan nakan pananuman aca tu Kala-ke' (卡拉克, Karak) a ucya , nilaculan a sanglacay …"
"baibala/b'ala,惠蓀林場",1,internal,no,1,Ren’ai.xml,0,"…Malikoan, Malepa) 發祥村(瑞岩 Masitobaon,紅香Knazi, Baibala/B'ala,惠蓀林場) 互助村(中原/德克達雅 Nakahara/Tgdaya,清流／川中島社 Gluban) …"
sa'wacay,1,internal,no,1,Ren’ai.xml,0,"…tu langdaway a lutuk, azihan mabelatbelat, i sa'wacay a nanum kalikiday han masasetul, macikcik ku…"
'kim)(congo-kinshasa)han,1,initial,no,1,Republic_of_the_Congo.xml,0,"…anatal, u kamu tu Min-cu-kang-kow han, Congo ('kim)(Congo-Kinshasa)han, tukus nu lala' kaahebal pakala tu 234.5 a ma…"
lacus'ay,1,internal,no,1,Roger_Cheng.xml,0,"…a u sulit nu Hulam 2008 a mihcan, midimut tu lacus'ay 2012 a mihcan, asangulan kisu :Roger sakacac…"
j'code,1,internal,no,1,Roger_Cheng.xml,0,"…us-sakamu niza Head & Shoulders, Max Factor, J'code, 7-11, Yamani CASA, Samsung dingki, Siantay k…"
uke'-lan,1,internal,no,1,Romania.xml,0,"…a itida i timulan, amis atu wali amisan sa u Uke'-lan atu Muoel-dowa kunhekuo Roma-niya idaw ku ap…"
sie',1,final,no,1,Romania.xml,0,"… caykalecad. Roma-niya a cudad nu cacaya atu Sie' , pue' , Fae atu E'talie micapitu Luomane a …"
pue',1,final,no,1,Romania.xml,0,"…ecad. Roma-niya a cudad nu cacaya atu Sie' , pue' , Fae atu E'talie micapitu Luomane a kamu. i…"
e'talie,1,internal,no,1,Romania.xml,0,"… a cudad nu cacaya atu Sie' , pue' , Fae atu E'talie micapitu Luomane a kamu. itini i Roma-niya m…"
pulute',1,final,no,1,Romania.xml,0,…n u Duonawhe a duma numa silsilay nu nanum u Pulute' sawac ku laad. Duonaw sawac atu Pulu-te sauw…
lala'地形,1,internal,no,1,Romania.xml,0,…aadihan tu dadiputen a kitidaan .. wayway nu lala'地形 Ke'elpa-cansan-may pangkiw nika mulmulan a m…
ke'elpa-cansan-may,1,internal,no,1,Romania.xml,0,…tu dadiputen a kitidaan .. wayway nu lala'地形 Ke'elpa-cansan-may pangkiw nika mulmulan a mueneng i teban nu b…
adu',1,final,no,1,Romania.xml,0,"… bulad nu hikin nu demiad han - lima – cacay adu', pitu a bulad nu hekin sa tusa a bataan (20) …"
adu'(23,1,internal,no,1,Romania.xml,0,"…a a bataan (20) – tasa a bataan idaw ku tulu adu'(23), mihcaan tunikahetikan nu nanum han makaala t…"
hinaba'tu,1,internal,no,1,Ruisui.xml,0,"…usaay a ba'tu atu Hung-ye i papaw nu sauwac, hinaba'tu izaw ku ciaw-san-se-pian a ba'tu, langdaw li…"
umushagiriro'',1,final,no,1,Rwanda.xml,0,"…y, sakacacay han u tatayna kumi palaway u '' umushagiriro'' , ngangan han u katalan a palaw, sakatusa u …"
intore'',1,final,no,1,Rwanda.xml,0,"…n a palaw, sakatusa u tatama kumi palaway '' intore'', panganga han u masa tatamay icelangan a pala…"
"sema',lakela",1,internal,no,1,Rwanda.xml,0,"…daw ku kalamkamay musakamu nu malalibeday nu sema',Lakela, wunpu nu Blues atu palaw nu aydaay a micidek…"
'stɔ̂kː,1,initial,no,1,S-te-ke-al-mo.xml,0,"…oy-tyen a kamu, Stockholm, Loy-tyen pangiha, ('stɔ̂kː ɔlm) , tiziay a layak uzuma pangangan han ci…"
"斯德哥爾摩(瑞典語:stockholm,瑞典語發音:('stɔ̂kː",1,internal,no,1,S-te-ke-al-mo.xml,0,"… sehu a luma' hatu patizeng i S-te-ke-al-mo. 斯德哥爾摩(瑞典語:Stockholm,瑞典語發音:('stɔ̂kː ɔlm) . nilaculan kitizaan i Loy-tyen sawalia…"
nipili'ay,1,internal,no,1,S-te-ke-al-mo.xml,0,"…y a taku nu Si-ke-ti-na-cen tu pialaw. tukay nipili'ay a puenengan u kapahay a mkinatu, matatungus …"
anisangaa',1,final,no,1,S-te-ke-al-mo.xml,0,"…-al-mo nu Loy-tyen an gangan nu keyzay, kusi anisangaa' u aca atu tuud saacacay han pacakay pulung n…"
"sapisanga',sapayuay",1,internal,no,1,S-te-ke-al-mo.xml,0,"… kanatal i pabaw tu 20%, izaw ku mukin kikay sapisanga',sapayuay, misanga'ay tu tatipeluk, in-swa, kakanan cac…"
lmenu'ay,1,internal,no,1,Sa-ha-la_likelikenan.xml,0,"… a ziday, : lumenu'ay takalalan a ziday 黑牛時期 lmenu'ay takalalan a ziday ayaw nu nipiteay atu zikuz…"
wada'an,1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,"…iadih tu aydaay nu lacusay a waywayan sinika wada'an tu atudi, nika u sa'desay ku sapibakin, sapi…"
sa'desay,1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,"…y a waywayan sinika wada'an tu atudi, nika u sa'desay ku sapibakin, sapipatayaw, ba'tu ku sapipata…"
"ay-ci,e'-tu-man",1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,"…alaw tu Pan-taw a kitidaan caay pisengal atu Ay-ci,E'-tu-man ti-kuo masasuada, kina tusa a mahetik ku sap…"
a-pu-tu-le'.l-he-man.a-le-sa-u-ti,1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,…-la-puo u kuowan ci A-pu-tu-le. A-ci-ce.Pen. A-pu-tu-le'.L-he-man.A-le-sa-u-ti cinida ku patidengay. . caysiwseptu mihcaan …
ar.ri'jaːdˤ,1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,"…A-la-puo kamu : الرياض‎,Luo-ma-hua:ar-Riyāḍ, (ar.ri'jaːdˤ), Na-ci-ti-la-puo-yi a ngalngal : (er.rɪ'jɑːðˤ…"
er.rɪ'jɑːðˤ)；imi,1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,"…r.ri'jaːdˤ), Na-ci-ti-la-puo-yi a ngalngal : (er.rɪ'jɑːðˤ)；imi u "" balubaluan"") u Sa-u-ti-a-la-puo a tukay …"
"利雅德(阿拉伯語:الرياض‎,羅馬化:ar-riyāḍ,(ar.ri'jaːdˤ",1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,"…maw. Li-ya-de u Alpha ci a kitakit nu tukay. 利雅德(阿拉伯語:الرياض‎,羅馬化:ar-Riyāḍ,(ar.ri'jaːdˤ), 納吉迪阿拉伯語發音: (er.rɪ'jɑːðˤ)；意為""花園"") Alpha - 級的全…"
"er.rɪ'jɑːðˤ)；意為""花園",1,internal,no,1,Sa-u-ti-a-la-puo.xml,0,"…رياض‎,羅馬化:ar-Riyāḍ,(ar.ri'jaːdˤ), 納吉迪阿拉伯語發音: (er.rɪ'jɑːðˤ)；意為""花園"") Alpha - 級的全球城市. Li-ya-de pulung han mala sab…"
saba'tu(saba'tu是什麼?)ː,1,internal,no,1,Saba'tu.xml,0,…aba'tu u zuma a kamu : nu Hulam : u canan ku Saba'tu(Saba'tu是什麼?)ː namakayniay a nasulitan nasakamuan atu natin…
patelatela'en,1,internal,no,1,Sabak_Nubu.xml,0,"…uwama mudakep tu ayam mibuting i lilisnubayu ,patelatela'en ita ci wama Pitu bataan izaw ku enem amihcaa…"
"niza,sangelu'ay",1,internal,no,1,Sabak_Nubu.xml,0,"…am, sapakan tamiyanan,kyu taza i sakakawawen niza,sangelu'ay ci ina aku kakasenengan偉大. minanamkaku tukam…"
niyalu'nida,1,internal,no,1,Sabak_Nubu.xml,0,"…kizaya ,ci Hanaku saydankaku ,ikakaudadan ku niyalu'nida cisiwsiwan ,micidekya kinanyalu'(3個字唸成一個音節ny…"
kinanyalu'(3個字唸成一個音節nya,1,internal,no,1,Sabak_Nubu.xml,0,"…audadan ku niyalu'nida cisiwsiwan ,micidekya kinanyalu'(3個字唸成一個音節nya) ,cudacudsa makenut ku , demiad mukilul tu ku…"
tuinyatu'ay,1,internal,no,1,Sabak_Nubu.xml,0,"…ngan tu碩士論文口試,ina tatuluay a saydan Maseneng tuinyatu'ay tunipi ngalay nuheni , 撒奇萊雅族語 Tatenga kaku i…"
miasi',1,final,no,1,Sabak_Nubu.xml,0,"…neng tu, tengil matineng tu kamu matineng tu miasi', matineng tu misuli', wama nu I pabaway 上面祖先p…"
misuli',1,final,no,1,Sabak_Nubu.xml,0,"…neng tu kamu matineng tu miasi', matineng tu misuli', wama nu I pabaway 上面祖先papelinen kaku tu dung…"
i'ti't,1,internal,no,1,Sabak_Tutuy.xml,0,"…akami calakakaan mizakep, tusul han amituduh i'ti't hansa asu sa kanen. anu inai' ku lami' sakal…"
sadipi',1,final,no,1,Sabak_Tutuy.xml,0,"…u mipacing tubuting mikanasaw mituku lalacan sadipi', caay kanikaw tu lami'. mipahezek tu adidiay …"
musaheci',1,final,no,1,Sakizaya_a_kamu.xml,0,…timulan subal a kamu cay kalecad tunu zumaay musaheci' a kamu hakya nuzuma masaupu ku kamu lalabuay…
nisaheci'an,1,internal,no,1,Sakizaya_a_kamu.xml,0,"…u kamu, misateked tu kamu micunus mihapinang nisaheci'an. madademec i SIL kitakid/ binacadan a kamu ta…"
amituzu',1,final,no,1,Sakizaya_a_kamu.xml,0,"…y a tayma, SIL niyul tu nu saayaway a kawaw, amituzu' uyni Sakizaya a kamu pabaluhay tu cacay a ta…"
caca'bayan,1,internal,no,1,Salaka-cani-zen_薩拉卡察尼人.xml,0,"…mit atu idang nu sidi. 7 aenengan, dikuc atu caca'bayan a dawa sisa ina Salaka-cani-zen mala micidek…"
sende-muote'-liw,1,internal,no,1,Salaka-cani-zen_薩拉卡察尼人.xml,0,"…w. Salaka-cani-zen limulak tu Sen-ciw-ce atu Sende-muote'-liw u lisin nu kiwkay a demiad, inuaayaw uyni a …"
niyayzu',1,final,no,1,Salinliw.xml,0,…g sananay. maazih ilabu nu cudad nu Salinliw niyayzu' nasulitan. u asip nu tademaw u kasabinacadan…
sasamae'desa',1,final+internal,no,1,Samoa.xml,0,"…eked kuheni. itiniay a tademaw wayway nuheni sasamae'desa', micidek kunika kidemu nu tabaki nu udip itid…"
kalalebu'an,1,internal,no,1,Samoa.xml,0,…ina adih kita i kitakit tuni kasa sedsedan i kalalebu'an. laylay itini i sakatusa a Samoa ilabu nikale…
atinu'en,1,internal,no,1,Samoa.xml,0,"…tu nitengelan tu simal a tulakuk, tulakuk pu atinu'en tu pada' atu tali ku alamian. Samoa a tadema…"
ce',1,final,no,1,San-kuo-ce’.xml,0,"…un-ti nu kakenisan tu kuo-se, inayi ku peiw, ce', itida i duan-tay-se nu micidekay. ""San-kuo-c…"
cin-se'-se,1,internal,no,1,San-kuo-ce’.xml,0,"…alecad tu lusip likisi satalakaway nu kamuan ""cin-se'-se"". sa liw-caw liw sung zitay nu misulitay tu li…"
han-sin'-ti'-cen-zang-ce'-wen,1,internal,no,1,San-kuo-ce’.xml,0,"…sasupaini nu cudadan, u apuyuay nu sulitan "" han-sin'-ti'-cen-zang-ce'-wen"", duma sa mahidaay ku sakaadih. ""魏志"" . sakalec…"
sin-cu-cun',1,final,no,1,San-kuo-ce’.xml,0,"…i' ci Liw-pei, saan tu nipatideng tu peizi u ""sin-cu-cun'"", caay panganga tu Wi, mapatay sa ya cukaymasa…"
hungti'an,1,internal,no,1,San-kuo-ce’.xml,0,"… ku tatengaay ni sulitan. Su Han sakatusa nu hungti'an ci Liw-pei, singanga satu "" huo-cu-cun"". ,則稱…"
u-ce',1,final,no,1,San-kuo-ce’.xml,0,"…-pei, singanga satu "" huo-cu-cun"". ,則稱""後主傳"". ""U-ce'"" ci Cung-ce miawaw ci U-kuo hungti' nu mi-wi,…"
sun-cin-cun',1,final,no,1,San-kuo-ce’.xml,0,"…e miawaw ci U-kuo hungti' nu mi-wi, mahida "" Sun-cin-cun'"", ""Sun-liang-sun-siw-sun-haw'-cun'"". aydaay a …"
sun-liang-sun-siw-sun-haw'-cun',1,final+internal,no,1,San-kuo-ce’.xml,0,"…uo hungti' nu mi-wi, mahida "" Sun-cin-cun'"", ""Sun-liang-sun-siw-sun-haw'-cun'"". aydaay a nipangangan "" U-cu-cun'"", ""San-yi-c…"
san-yi-cu-cun',1,final,no,1,San-kuo-ce’.xml,0,"…w'-cun'"". aydaay a nipangangan "" U-cu-cun'"", ""San-yi-cu-cun'"" u nikudanay a tademaw kina misumaday. ci Sun…"
cin-u-ti',1,final,no,1,San-kuo-ce’.xml,0,"…n-caw mikuwanay, itini i cudad caay hiyai ni Cin-u-ti' Se-ma-yen mikilul tu mapatayay nu pacudadan …"
se-ma-yi',1,final,no,1,San-kuo-ce’.xml,0,"… tu mapatayay nu pacudadan tu Ti' nu baki ci Se-ma-yi', sinaamaan ci Se-ma-se atu wama ci Se-ma-li n…"
cun'-ci'an,1,internal,no,1,San-kuo-ce’.xml,0,"…dan "" i duma a nikaalaan tu nuheni tatulu nu cun'-ci'an, pangnganan ku nu heni mapatayay nina tatulua…"
se-ma-yi'-sin-wan,1,internal,no,1,San-kuo-ce’.xml,0,"…ku nu heni mapatayay nina tatuluay tademaw "" Se-ma-yi'-sin-wan"". "" Se-ma-cin-wan"", aci "" Se-ma-wen-wan"", caay…"
nipicuksicu',1,final,no,1,San-kuo-ce’.xml,0,"…"" Se-ma-cin-wan"", aci "" Se-ma-wen-wan"", caay nipicuksicu' sa a pangangan"". Namahida, nina misulitay a …"
u-wan-sin-pei-tun-yi-cun',1,final,no,1,San-kuo-ce’.xml,0,"…da, "" Wi-ce'"" sakatulu a bataan nu cudadan "" U-wan-sin-pei-tun-yi-cun'"", u mikinkiway tu nu sumamaday nu Dipun atu Su…"
wi-ce'-wi-zen-cun',1,final+internal,no,1,San-kuo-ce’.xml,0,"… likisi nu sakangalayan nu cudadan. dumasa "" Wi-ce'-wi-zen-cun'"" nu aydaay nu misulitay a tademaw nu Dipun tu…"
san-ku-ce'an,1,internal,no,1,San-kuo-ce’.xml,0,"… itini nu hekalan, idaw tu ku mawadaay tu nu ""San-ku-ce'an"". makelec ku nipisulit ni Cen-sye, nipataynian…"
se'-ku'-cin-su,1,internal,no,1,San-kuo-ce’.xml,0,"…-ce'"" ni kilukan tu caayay ka'dem, Cin-tay "" se'-ku'-cin-su pulung nu sasakamuen"" micukaymas tu sasulita…"
suy-ci-cu',1,final,no,1,San-kuo-ce’.xml,0,"…an tu sanbay. ci Ma-nen-cu misulitay saan tu ""suy-ci-cu' tu waluay nu sumamaday nu cudadan ku sapisul…"
ce-ce'-tun-cin',1,final+internal,no,1,San-kuo-ce’.xml,0,"…ay nu lasubuan nu mihcaan a nipisulitan tu "" ce-ce'-tun-cin'"" sa, a nipisulitan tu "" ce'-pi-ce-can"" u mapu…"
ce'-pi-ce-can,1,internal,no,1,San-kuo-ce’.xml,0,"…tu "" ce-ce'-tun-cin'"" sa, a nipisulitan tu "" ce'-pi-ce-can"" u mapulungay ci Cen-suo "" San-kuo-ce"" idaw n…"
meisu',1,final,no,1,San-kuo-ce’.xml,0,"…dadan "" San-kuo-yen-yi'"" atu San-hay zen-min meisu' ku miinsacuay nu "" San-kuo-yen-yi'"" matulina…"
"'""lalud",1,initial,no,1,San-te-lowPo-ti-cye-li桑德羅·波提切利.xml,0,"…ay anuaya a nikulitan tabaki ku nikalilid tu '""lalud"" atu ""kalecuhan ni Wi-na-s"" u tanengay amaazi…"
san-ya-ke'.lu-suo尚-雅克·盧梭,1,internal,no,1,San-ya-ke’Lu-suo.xml,0,= San-ya-ke'.Lu-suo尚-雅克·盧梭 = wawa童年 pilecuhan a luma'盧梭出生的房子 nilecuhn n…
luma'盧梭出生的房子,1,internal,no,1,San-ya-ke’Lu-suo.xml,0,"…an-ya-ke'.Lu-suo尚-雅克·盧梭 = wawa童年 pilecuhan a luma'盧梭出生的房子 nilecuhn ni Lu-suo i Z-na-wa, tawya u baluha…"
ay-sa-ke',1,final,no,1,San-ya-ke’Lu-suo.xml,0,"…tu tuki ku tadakawaw nu heni, ci ama nida ci Ay-sa-ke'. Lu-suo atu baki nida, calekakaan u misangaay…"
pa'saluo,1,internal,no,1,San_marino.xml,0,…umtefaeteluo u eneng nu kiwkay itdai i Italy Pa'saluo atu uepinuosing a Punnapili . nakamuwan sa S…
"buyu',hay-pa",1,internal,no,1,Sandimen.xml,0,"…akitizaan, kayadahay ku masaungcuyungcuyay a buyu',hay-pa i 100 katukuh i 2,159 depah, izaw ku Ay-liaw…"
niyazu'(本鄉共10村,1,internal,no,1,Sandimen.xml,0,"…enis i tiniay a kenis izaw ku cacay nataan a niyazu'(本鄉共10村) Cing-ye a niyazu', An-po a niyazu' Cing-san …"
paybalucu'an,1,internal,no,1,Sao_Tome_and_Principe.xml,0,"…aadihan sa caay amin kataneng, u nipaayaw tu paybalucu'an atu nipikuwan pihacengan a caay kakapah, sik…"
"lalum""culiye.kaysa'",1,final,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…subu siwa a bataan idaw ku siwa a mihcaan nu lalum""Culiye.Kaysa' 朱利葉斯•凱撒"" i tawya sa, natangahan nida sakasin…"
"sakamusa""tayte'se.ante'luonike'se泰特斯•安特洛尼克斯"",""patelacay",1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…anisulitan sa, tada nikababenisan nikinkiwan sakamusa""Tayte'se.ante'luonike'se泰特斯•安特洛尼克斯"",""patelacay a kalaluwahluwa錯誤的喜劇"",""kunlin tu madesay馴悍記""…"
"madesay馴悍記""atu""wiluonae'sense'維洛那二紳士""nanutawyaay",1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…,""patelacay a kalaluwahluwa錯誤的喜劇"",""kunlin tu madesay馴悍記""atu""Wiluonae'sense'維洛那二紳士""nanutawyaay ni Sasepiya' nu lingatu anisulitan. . sayawa…"
lapaee.huoe.huolinsehe'de,1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…da a likisi ni sulitan a gikian, namakayda i Lapaee.Huoe.Huolinsehe'de cacay a malebut lima a lasubu walu a bataan …"
palula'cusay,1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…i""yadah kuniyala tu sasulitan, alaen nida ku palula'cusay tu kitakit palagikian nida, pasubana' u Yiwa…"
ke'lesetuo,1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…y a tadmecaw, micidek ci Tuomase.Cide atu ci Ke'lesetuo. Maluo , mapalalit henay nu cuoseci giki a da…"
"ku""wiluonae'sense'維洛那二紳士""nu",1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…錯誤的喜劇""nu dayday a kunkuan, nika caay ka tepa ku""Wiluonae'sense'維洛那二紳士""nu tatapangan, amica kuni kasingangan ninanisul…"
"tu""wiluonae'sense'維洛那二紳士""nina",1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…anisulitan malecad ku ngangan. 如同"" . milecad tu""Wiluonae'sense'維洛那二紳士""nina tusaay masasungaaya a cabay milalebuay,""Wilu…"
"milalebuay,""wiluonae'sense'維洛那二紳士""a",1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…ense'維洛那二紳士""nina tusaay masasungaaya a cabay milalebuay,""Wiluonae'sense'維洛那二紳士""a kunkuan tatama minanam tiya tataynaan pakaic…"
wilen.pu'layke',1,final+internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…gikiay a tademaw mahicaay kiya mitapal. . ci Wilen.Pu'layke' ""tahsepian tu lalud仲夏夜之夢"" itida i cacay a ma…"
sialuoke',1,final,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"… idaw ku sapaculi nida tu Yutay misiwbaya ci Sialuoke' tu talakaway nu lisuku, nu tawyaay ni Yilisa…"
pulute'se,1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…it, Kaysa tahekal ku adigu nida pasubana' ci Pulute'se tu unmin nida, Sasepiya sakakaay a kalaluman…"
ina'p,1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…y a tademaw ci Ayku mikinawel ci Awsayluo tu ina'p, sisa patay han nida ku kangalayan nida a aca…"
e'dis,1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…taynaan nida a wawa atu ci keluosete' kuncea e'dis han tu nutaw malaw mamenu'. ""Make'pai馬克白""saa…"
"make'pai馬克白""saapuyuay",1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…te' kuncea e'dis han tu nutaw malaw mamenu'. ""Make'pai馬克白""saapuyuay ni Sasepiya a kalaluman nu gikian, caay ka h…"
make'pai,1,internal,no,1,Sasepiya_giki_ka_kunkuen莎士比亞戲劇故事集.xml,0,"…e' kuncea e'dis han tu nutaw malaw mamenu'. ""Make'pai馬克白""saapuyuay ni Sasepiya a kalaluman nu giki…"
e'tumadikuo,1,internal,no,1,Saudi_Arabia.xml,0,"…balan mikuwan sisa caay pisengal atu Egypt , E'tumadikuo a kanatal mamasuadan, kinatusa henay maalaw …"
apudule.acice.pen.apudule.lhe'man.alesaudi,1,internal,no,1,Saudi_Arabia.xml,0,…kuwan a kawaw. . aydaay a Saudi Arab u Kuowa Apudule.Acice.Pen.Apudule.Lhe'man.Alesaudi ku patideng. cacay a malebut siwa a lasubu i…
cincen-se',1,final,no,1,Saudi_Arabia.xml,0,…nciw pay silahci itini i kanatal patideng tu cincen-se' atu islanciw a cacudadan pasayda i kanatal m…
nipiida',1,final,no,1,Saudi_Arabia.xml,0,"…ay atu sakakaay amipenec. mangalay miales tu nipiida' tu simal, pasayda i sakaudip nu yadahay a sa…"
nikasi'pucan,1,internal,no,1,Saw-lin-se.xml,0,"…n i hekal naming, ina Saw-lin-se picidekan a nikasi'pucan atu sapiala tu balucu nu tademaw, cen-yaw, k…"
tin-ti'-ce-cun,1,internal,no,1,Saw-lin-se.xml,0,"…ina niwying, Ta-lin atu cu-cu'-yen ilabuay a ""tin-ti'-ce-cun misangaay a masakaputay"" u singanganay itida…"
ten-wan-ten',1,final,no,1,Saw-lin-se.xml,0,"…miad, miladayaca ci nida tu hitay mituduh tu ten-wan-ten', ta-sun-paw-ten, tuki, tatuktukan, liw-cu-ten…"
miyudu',1,final,no,1,Sedi’k.xml,0,"…saci abinacadan"" sasatinakuan sa maluyaluyay miyudu' tu ""tademaw"" ""seejiq"" han pangiha. Nayi nant…"
pangiha(san'tjaɣo,1,internal,no,1,Sen-ti-ya-ke.xml,0,"… kamu sakay Sen-ya-ke ""Santiago"", Si-pang-ya pangiha(san'tjaɣo)"" a pangangan. zuma 15 se-ci Si-pang-ya bang-c…"
"santiago,西班牙語發音:(san'tjaɣo))的稱呼.另外,以15",1,internal,no,1,Sen-ti-ya-ke.xml,0,"…n-bu, tademaw caay ka katukuh tu 10 a emang. (Santiago,西班牙語發音:(san'tjaɣo))的稱呼.另外,以15 :Santiago de Compostela；意為"" . nilaculan sika…"
masanha',1,final,no,1,Sen-ti-ya-ke.xml,0,"…asinga' tu kunu makay cang-se-ci amalepun tu masanha' ku nipatizeng. . imahini, Sen-ti-yake-Te-kun…"
siwyen',1,final,no,1,Sen-zuo-se_siwyen_atu_kiwkay.xml,0,"…iawyi cacudadan, "" Aw-men-sen-zuo-se-li-siaw siwyen', aydaay a pinganganan, sisa ina Sen-zuo-se ki…"
fa'iy,1,internal,no,1,Senegal.xml,0,"… umah sa 9.40%. Senegel kapulungan a kanatal (fa'iy : La République du Sénégal), singangan sa tu…"
niyszu',1,final,no,1,Sengan.xml,0,"…engan niyazu', nuayaw sa, masaupu nu Piyanan niyszu' 4 a luma' 22 a tademaw. tina tademaw sa, sid…"
nikamasatanayu',1,final,no,1,Senhesi_“kesetaliciya”.xml,0,"…si namakayda kasenun sa macakat, maladlad ku nikamasatanayu' nu kitidaan. u hesi nayi 18asiki nu sikudan …"
'xwan,1,initial,no,1,Senhuan聖胡安_(波多黎各).xml,0,"…n聖胡安 Senhuan ""nusipanya a kamu: San Juan(saŋ 'xwan)"" namaka amilika nu udipay apala u putulike a …"
namakabaa'tay,1,internal,no,1,Senpite_minatu.xml,0,…asu calilaw ku naemekan nu tademaw itini atu namakabaa'tay nu dadadan a Paliwal a dadan. tini i senpite…
manaena',1,final,no,1,Senpite_minatu.xml,0,"…n malingatu i amisan a mueneng tidaay satu a manaena', micidek i 1810 a mihcaan aydaay nu amilika u…"
pulu'i,1,internal,no,1,Serbia.xml,0,"…ed a sasakamuen"", kilul sa i yihuy nu lima a pulu'i daw ku tulu a tatukiyan mamikay tademaw midu…"
hiongˊ；賽夏語:sawi',1,final,no,1,Shitan.xml,0,"…ng u paylang ku. alumanay. Shitan :siiˊ tamˇ hiongˊ；賽夏語:Sawi'), . Shitan ""Taywan nu ngayngay a ngalngal sepa…"
"sawi'""u",1,internal,no,1,Shitan.xml,0,"…pat a ngalngalan, siiˊ tamˇ hiongˊ, Saisiyat Sawi'""u Tawan Miawli-kin nu cacaya a niyaduan, itida…"
"niyadu',tuowu",1,internal,no,1,Shitan.xml,0,"…w tu Tafu niyadu', nutipan militin tu Kunken niyadu',Tuowu niyadu', nutipan amisan apuyu atu Cawciw niy…"
nasan-niydu',1,final,no,1,Shitan.xml,0,"… macunus nuni palekala tu tataydaan amidang, Nasan-niydu' u kamacal ku papalumaan tu sakaudip nuheni, …"
lama'lumaan,1,internal,no,1,Shitan.xml,0,…amacal atu pacakaya tu kamacal a pacakaya nu lama'lumaan. . Pase niyadu' nu sakaudip anipalumaan u hec…
iun-sin-niyadu',1,final,no,1,Shitan.xml,0,"…ngangan, itini i Sin-tan niyadu' micapiay tu Iun-sin-niyadu' a Cun-fun a dadan itepal idaw kuni patiden t…"
tisiabu',1,final,no,1,Shitan.xml,0,"… i Win-suy idaw kunipatideng tu kakacawan nu tisiabu', cacay a malebut siwa a lasubu enem a bataan …"
